#header info#
40.6	#latitude; used for cacluating drought index in model bugmann#
30	#meter a.s.l. of climate station#

#temperature lapse rate with increasing altitude: #
-0.48	-0.51	-0.46	-0.49	-0.46	-0.37	-0.31	-0.35	-0.42	-0.38	-0.47	-0.50

#precipitation lapse rate with increasing altitude: #
5.06	3.03	2.39	4.34	1.86	0.49	0.77	1.0	0.42	-0.61	1.07	6.30

100	#meter: corrections (see above) every x meter. #

#	mean monthly temperature (∞C) total monthly precipitation (mm) #
#year	jan.T	feb.T	mar.T	apr.T	may.T	jun.T	jul.T	aug.T	sep.T	oct.T	nov.T	dec.T	jan.P	feb.P	mar.P	apr.P	may.P	jun.P	jul.P	aug.P	sep.P	oct.P	nov.P	dec.P#
121	12.6	8.8	11.5	15.4	19.7	21.5	23.1	26.2	23.6	18.5	12.9	13.1	47.1	82.4	14.2	107.5	20.5	7	0.3	17.7	27.6	162.7	142.3	186.7
122	10.4	10.8	12.3	13.9	17.5	24.9	22.7	27.1	23.7	20.3	16.9	13.2	33	103	42.2	28.2	74.3	6.7	0.3	0.1	3.3	51.9	8.6	45.7
123	11	10.8	13.6	14.7	20.1	21.6	27.3	26.9	22.3	18.4	15.5	13.2	6	24.4	72.9	30	0.1	15.6	7.9	16.7	0.1	86.6	37.8	78
124	9.8	13.5	11.9	15.1	18.8	21	24.5	25.2	24.6	17.8	13.2	11.9	13.3	11.4	29.4	60.5	6.4	3.3	12.6	1.9	59.7	59.2	163.3	92.3
125	11	10.8	13.5	13.9	20	24.6	24	26.1	23.4	21	15.4	14.3	95.3	20.3	83.6	38.1	0.6	13.7	0	0	67.1	29.7	28.3	44.6
126	8.9	11.4	12.8	14.7	19.6	22.8	26.1	25.1	24.3	19.5	15.6	11.6	6.5	94.8	5.2	12.7	21.1	35.4	0	0.5	71.8	80.6	263.8	86.1
127	9.6	10.8	11.3	15.1	18.7	20.7	25	25.9	23.9	19.2	15.8	12.4	84.6	20.1	60.1	66	76.9	2.7	5.9	0.1	4.8	122.4	288.5	120.7
128	11.8	9.5	11.9	15.1	16.5	23.2	25.5	25.4	23.3	20.2	14.9	13.6	30.9	81.3	98.8	115.9	26.7	0.7	0.6	32.1	51.2	21.5	264.8	44
129	12.4	12.9	12.9	15.9	16.7	22.5	26.8	27.3	23	19.8	14.5	11.1	43.4	86.3	55	26.8	2.2	58	0.9	1.6	49.4	11.1	17.4	181.4
130	10.4	12.1	12.2	15.7	18	24.7	23.5	26.3	24	19.8	16.1	11.4	51.5	31.2	33.7	39.5	9.8	1.6	0.4	0.8	9.7	41.2	175.4	40.3
131	10	11.5	12.2	15.1	19.8	23	24.3	26.7	23.8	18.4	16.4	13.2	49.6	39.2	64.5	25.8	10.3	19.7	0.5	0	31.1	7.8	181.9	39
132	12	10.5	14.6	12.4	20.3	21.2	23.9	28.2	23.5	21	15.3	12.5	187.5	56.7	40.6	63.6	19.8	66.6	31.3	0.3	28.6	81.8	100.1	99
133	11.6	10	12	13.1	19.8	22	24.5	26.9	22.9	20.1	14.4	13.7	115.3	145.5	14.9	52	6.3	40.3	0.8	0.3	44	46.3	29.8	63.7
134	11.9	11.9	12.2	15.6	19.4	23.3	26	26.5	23.1	19.4	15.7	13.7	82.7	99.9	47	57.8	67.5	3.2	1.3	2.6	13.4	45.2	41.4	121.3
135	10.7	12.2	13.6	13.8	19	22.6	24.3	23.9	22.7	20.2	14.3	12.5	43.9	41.5	8.8	29.6	29.5	1.1	4.7	0	17	20.6	91.3	313.3
136	10.8	11.8	13.2	14.6	18.2	21.6	26	25.7	22.5	19.6	13.6	12.7	60.9	28.8	4.4	69.6	9	18.8	4.1	45	6.9	15.8	41.6	33
137	11.4	11.6	10.9	14.8	16.4	22.7	25.2	27.4	24.2	21.4	16.7	11.1	12.8	30.8	77.1	70.1	101.5	0.2	0	11.6	8.5	127.7	20.6	55.1
138	11	10.5	10.4	14	20	23.8	22.6	25.8	23.7	18.6	13.8	11	18.2	67.9	24.9	17.6	44.3	7.3	1.8	18.9	22.9	17.8	142.9	17.1
139	9	8.9	13.6	14.7	18.5	25	25	28.5	23.9	19.9	14	11.2	28.5	43.3	10.3	87.7	73	2.9	8.7	0	41.3	220.3	54.2	30.1
140	9.1	11.6	13.1	14.7	17.7	22.4	26.8	24.8	24.2	18.8	16	12.3	38.3	26.9	93.8	23.8	133.3	16.1	2.8	3.9	34	123.7	34.4	114.2
141	8	11.2	11.9	13.6	18.8	20.8	26.2	25.7	22.8	19.4	14.7	14.5	22	61.6	16.4	41.3	24.6	6.9	0.3	0	61.4	117.1	330.8	102.9
142	12	9.9	10.4	15.3	17.1	22.9	25.5	28.2	23.1	18.1	15.3	11.9	13	22.9	23.7	40.2	20	15.4	0.8	0.2	85.9	56	127.6	61.6
143	10.6	13	12.2	15.6	15.5	20.8	28	25.4	23.2	20	14	12	115.5	8	29.3	71.8	46.3	12	0	6.8	16	17.2	52.9	267.7
144	10.1	14.2	13.1	14.3	17	21.6	28.4	24.8	24.1	21.1	15.1	10.7	12.6	90.8	21.1	45.5	27.4	1.4	0	4.3	33.3	47.9	263.8	39.1
145	12.6	10.1	13.9	15.2	18.5	20.7	25.6	26.4	25.4	17.9	14.3	14.1	54	18.6	241.9	41.9	36.1	1.5	1.2	2.1	0.1	151	162.3	146.9
146	13	12.1	11.5	13.3	19.2	23.7	26.6	27.4	23.7	19.3	14.7	12.8	17.6	27.5	47.5	76.9	44.1	0.2	5.2	0	18.4	146.6	102.1	87.4
147	9.7	12.6	13.3	15.3	18.5	22.2	29.3	28.1	23.5	18.7	14.7	12.7	16	120.4	17	74.4	35.6	15.4	0	1.6	35.8	117.9	113.1	97
148	10.7	11.7	10.5	14.5	18.1	21.3	26.3	26.4	23.3	20.6	14.4	12	4	36.6	35.5	35.4	45	11.3	0	16.9	11.9	75.7	14.1	84.1
149	11.3	9.5	12	14.9	17.3	23.8	25.6	24.6	23.8	18.6	15.7	13	8.5	61	19.4	25.8	21	4.1	0.4	13.7	3.2	65.3	141.5	170.1
150	9.3	10.8	11	13	18.3	23.2	24.9	28	21.7	18.8	14.9	11.9	138.7	21.8	4.4	24	15.4	78	1.7	0.2	16.8	116.1	70.8	191.3
151	10.4	12.3	11.1	14.5	19.9	19.8	23.4	26.1	24.5	20	15	12.5	25.9	41.8	71.9	82	18.6	3.5	22.1	2.6	63.6	95.5	143.1	246.5
152	11.3	9.9	12.6	15.3	16.5	20	24.9	25.8	23.6	19.1	15.6	12.1	15.6	8.4	314.5	9.4	58.5	15.5	0	0	63.2	17.3	62.7	40.5
153	11.7	11	11.5	14.4	19.6	22.3	24.5	25	24	18.8	16.4	12.1	34.8	45	103.2	118.2	0.6	17.6	0	19.6	10	200.4	168.1	84.7
154	11.2	9.9	12.7	15.7	18.3	25	27.4	28.6	22.6	19.3	14.6	13	31.3	170.8	32	46.8	11	0.7	0	0	0.1	11.4	82.4	125.3
155	10.9	10.3	13.6	15.1	18.9	22.1	26.4	24.9	22.5	19.4	14.4	10	15.7	68.2	44	34.1	16.9	2.8	4.5	40.6	54.2	37.3	189.7	84.8
156	12.3	11.2	13.7	15.3	20.2	22.5	25	25.1	22	20.1	14.7	10.9	146.2	46.5	66.5	25.5	15.7	14.1	4.7	3.6	62.4	25.9	61.2	67.6
157	13.1	10.3	14	15.1	17.9	24.1	26.2	25.7	25.1	20	14.7	10.2	55.6	101.7	30.8	139.7	10.4	1.3	1.6	3.9	1.1	14.8	189.7	57.4
158	10.3	9.2	12.8	14.1	19.2	22.5	26.9	26.5	23.2	17.6	14.8	14.4	14.5	22.7	26.2	12.6	82.7	7.6	0	11.1	49.2	17.1	14.2	36.6
159	13.2	11.9	10.8	14.6	18.6	23.4	24.7	26.6	22.6	19.3	14.4	12.8	171.3	31.2	21.6	29.8	11.5	38.5	8.1	0.2	96	162.2	21.3	24
160	10.1	12.6	12.8	14.9	17.9	22.9	24.3	25.8	22.6	21.2	15.9	12.8	67.8	32	21.7	42.6	41	4.9	5.2	21.6	60	111	68.1	98.3
161	9.9	10.1	11.9	16.3	19.1	22.3	23.6	25.9	21.5	18.7	16.3	12.1	45	177.3	30.3	38.5	21.4	18.2	3.8	4	10.7	139.2	133.6	51.2
162	11.4	10.1	12.6	14.8	17	22.4	26	24.8	22.1	18.9	15.1	10.8	40.8	94.2	61	26.4	11.4	6.7	0	0.2	67.4	49.8	44.2	42
163	12.3	12.8	11.4	13.9	17	22.6	26.7	26.3	22.2	20.3	14.6	10.3	12.3	95.2	30.9	29.3	22.7	2	0	13	17.4	30.9	228.4	30.7
164	10.8	9.8	10.4	14.6	17.1	20.5	28.1	26	24	18.2	14.8	14.1	31.8	78.7	71.6	45	18.1	10	0	12.5	31	244.5	34.2	78.3
165	9.7	12.6	12.1	14.6	18.1	23.6	25.3	26.1	22.1	19.2	15.4	11.9	55.3	9.5	67.2	40.3	21.8	11.2	1.5	8.8	136.5	27.7	219.1	90.1
166	9.2	11.2	11.8	14	18	22.7	25.6	27.2	24.6	18.6	17.2	11	11.7	36.9	87.8	29	163	19.1	8.9	4.8	48	111.8	167.2	61.7
167	10.6	13.1	11.6	14.6	19.9	23.2	25.8	25.6	22.4	17.9	14.5	10.9	47.9	98.7	46.7	34.2	20	5.4	3.2	34	2.7	22.7	32.6	63.1
168	9.2	11.2	10.6	15.5	17.8	22	28.3	26.9	21.5	20.5	15.7	13.6	16.7	13.6	62.2	34.4	75.1	22	0.4	0.2	136.2	65.3	107.1	24
169	11	9.2	10.8	13	17.3	24	25	26.2	24.9	19.5	14.7	9.1	74.5	101.2	20.2	37.7	43.2	16.3	5.8	1.1	3	99.3	132.8	67.6
170	10.7	11.3	13.6	13.5	19.8	22.4	24.9	25.9	23.4	18.2	14.8	13.7	66.5	24.4	32	51.4	4.8	8.9	29.2	0.2	22.1	79.3	215.5	164.4
171	11	10.8	12.7	13.2	19.1	23.2	23.5	27.8	24.1	18.7	15.4	13.8	161	40.8	166.4	30.2	78	14.3	17.1	0	136.3	112.8	16	91.3
172	11.5	11.8	12.4	14	17.8	24.4	25.4	25.6	23.8	19	15.8	11.5	89.9	139.3	26.7	63.9	39	4.8	0.8	5.7	9.7	10	69.8	216.9
173	12.1	10.3	11.7	14.2	19.1	24.7	25.5	25.3	24	18.6	14.1	10.4	34.3	134	2.3	31.2	1.9	21.3	0.2	0.1	15.6	134.4	191.4	35.6
174	10.8	11.2	13.6	15.4	19	22.1	24.1	27.5	22.7	19.8	15.2	11.8	195.1	6.9	3.7	50.5	55.7	42.6	0.2	6.2	13.9	119.7	151.5	33.2
175	11.5	11.5	13.3	13.6	16.7	24	23	23	23.8	18.5	13.7	11	24.5	7.4	51.7	13.6	16.8	48	0.1	7.2	6.4	91.2	112	87.1
176	13	11.7	11.7	15.4	18.2	21.1	28.7	24.5	24.9	19.6	13	13.7	29	48.5	2.4	156	12.8	1.6	0	21.3	1	33.4	63	143.1
177	11	9.5	12	14.2	18.2	22.7	23.9	25.4	24.4	19.5	15.2	12.6	33.7	54.4	142.3	16.4	59.5	14.7	1.5	6.6	0	32.6	115.6	79.6
178	12.3	13.3	12.4	15.6	19.1	23.7	26.5	26	24	19.8	13.4	13.3	23.5	31.1	7.6	76.6	30.5	10.7	0.2	6.5	30.8	64.1	114.7	52.5
179	10.5	9.4	12.3	15.8	18.9	24.1	26.4	27.2	23.1	18.9	15.6	10.1	10.9	22.7	29.2	14.9	21.9	0.8	0	0.7	10.1	50.5	153.5	110.2
180	10.6	11.3	12.2	15.8	18	22.3	22.7	26.3	22	20	14.8	11.9	65.4	77.5	43.2	70.5	22.9	15.9	15.9	34.9	121.7	71.4	97.6	90
181	11.3	8	13.1	16	18.1	22.9	24.3	28.1	22.3	18.4	15.4	12.6	97.4	61.8	37.9	10.6	25.7	6	4.8	0	13	74	51	123.3
182	9.4	9.9	11.3	15.6	16.2	23.7	23.9	27.8	22.8	18.3	17.4	12.6	25.8	43.8	31.6	87.5	70.4	1.9	77.6	4.4	126.5	78.2	94	47.8
183	11.2	9.4	11.8	15.2	16.7	23.8	27.2	25.1	23.5	19.4	16.4	12.4	55.9	53.9	68.8	10.8	50.4	4.2	1.1	2.2	6.4	103.6	7.9	156.4
184	11.8	11.8	13.6	15.2	17.7	20.2	24	25.1	23.7	19.7	14.7	13.2	55.1	58.3	15.7	37.2	52.3	59.7	0.2	4.7	36.8	52.5	125	62.2
185	11.7	11.6	12	15.7	18.9	23.2	27.9	25	23.1	20.1	14.8	11.2	22.7	55.1	77.6	99.5	42.6	21	0.1	2.5	18.8	103	124.5	194
186	10.7	14.7	9.9	14.2	17.4	23.4	27.5	26.2	22	19.8	16.5	12.7	83.6	36.5	211.6	28.7	14.7	1.3	0	1.2	109.6	10.6	63.7	71.8
187	11.6	11.4	11.8	14.2	19.3	21.4	24.1	24.8	24.3	19.6	15.2	11.9	31.8	68.2	56.6	20.4	16.4	2.7	7.2	2.9	18.4	70.8	137.1	71.8
188	13	11.2	12.7	13.8	19.2	21.7	25.2	28.7	24.4	21.7	16.2	13.4	74.8	99.1	37.4	54.6	33.9	7.8	1.6	0.5	14.4	34.4	108.4	78
189	9.5	12.3	12.7	15	19.4	23.8	23.9	27.4	24.5	20.5	15	12.7	89.2	123.1	218	50.3	25.9	17.4	8.6	0.3	75	53	119.7	109.4
190	11.1	10.2	14.1	14.9	16.8	25.4	25	27	24.2	20	14.1	13	95.5	86.8	3.5	91.7	33.5	0.1	0.1	3	32.1	11.6	191.5	41
191	10.8	9.2	13.4	13.9	18	20.1	26.7	26.1	24.6	19.1	14.5	13.1	263.3	48.5	113.2	55.1	29.4	33	0	0.3	72.1	11.5	135.4	118.8
192	12.9	11.6	12.8	14.2	18	22.8	25.2	25.6	22.5	19.1	15.4	10.8	59.8	42.2	7	57.1	12.8	10.6	1.2	0.5	28.2	46.8	70.5	180.6
193	10.5	9.5	12	15.5	17.3	21.5	27.8	23.9	22.8	19.5	14	13.2	28.5	71	99	45.8	37.3	40.1	0.1	44.3	7.3	97.8	104.4	138
194	10.7	10.4	11.7	15.6	19.4	23	24.9	26.3	23.1	18	14.6	11.9	57	85.1	85.6	37.5	9.3	0.1	0	23.5	29.7	88.2	183.6	77.3
195	10.5	12.8	11.2	15.1	18.5	23	27.1	26.5	25.6	19.2	16	11.9	48.4	90.4	23.5	39.6	7.3	0.6	0.8	65	61.8	63.2	104.6	43.1
196	10.7	12.1	13.8	14.3	20.3	22	27.3	24.5	22.5	18.9	14	10.2	95	41	3.9	28	27.7	13.9	0	2.8	23.1	169.6	23.5	85.1
197	11	12.1	13.5	15	18.2	21.7	25.8	26.2	22.5	19.3	15.9	14	77.2	82.8	52.5	47.7	76	6.5	0	0.7	260.7	122.6	121.6	127.2
198	9.5	11.8	13	15.6	17.6	23.5	24.9	26.1	24.4	17.8	13.3	11.5	64.7	38.1	9.7	32.2	18.5	0.9	0.2	10.5	6.3	297.6	46.9	164.3
199	12.2	11.8	13.2	13.7	17.9	22.9	26.3	27.3	21.7	19.9	12.3	13	62.2	53	12.7	15.9	106.8	8.9	22.2	1.1	28.3	34.3	140.9	192.1
200	9.5	10.4	12.4	13.9	18.5	21.3	24.2	26	22.8	19.8	14.8	11.8	39.5	71.4	35.9	8.3	34.2	8.4	9.9	1.8	2.7	14.9	58	120.7
201	11.3	10.2	11.9	15.3	18.3	23.1	25.6	27.1	22.7	19.2	13.8	12.7	97.7	27.6	11.4	65.6	4.1	21.3	0	0	78.6	3.1	88.5	45.2
202	11.3	8.5	12.8	14.4	19.8	21.5	25.6	25.3	22.6	18.9	13	13.7	54.1	61.3	136.6	24.9	7.3	21.5	0	1.4	21.7	70.1	65.7	87.6
203	10.8	10.3	11.8	13.6	19	21.9	23.1	27.4	23.2	19.5	14.4	13.3	120.2	127.9	27	38.1	36.6	2.9	2.3	2.7	47.9	12.9	85.4	116.8
204	11.1	13.7	14.3	13.6	15.8	23.1	27	27.2	24.1	18.5	13.3	13	28.8	24.5	8.3	71.3	31.4	9.8	0	1.4	8.7	83.8	72.6	10.7
205	11.5	11.5	11.1	14.4	18.3	19.7	26	25.8	24.5	19.8	14.8	12.9	25.1	21.3	25.1	26.6	7.3	2.1	20.6	1.1	4.5	118.2	49.9	81.1
206	11.3	10.9	14.1	14.4	18.5	23	28.3	24.3	22.9	20.4	15.3	11.6	34.4	21.5	24.9	89.5	31.6	15.1	0	32.7	111.4	105.8	158.8	64.1
207	10.6	10.7	11.2	14.6	18	24.8	24.5	25.6	22.3	19.2	14.2	12	56.7	32.4	128.8	16.1	6.1	0.8	16.3	9.2	0.2	77.4	99.8	84.8
208	10.6	10.1	12.6	12.6	16.4	20.9	24.2	26.7	22.8	19.5	14.9	11.9	58.3	44.6	24.8	22.6	21	2.8	0.1	0	27	80.4	36.4	56.7
209	10.5	10.3	11.7	15	16.2	22.1	24.3	25.7	24.4	19.6	18	9.5	4.8	54.5	25.7	20.5	47.4	17.8	0.1	16.3	1.7	36.9	38.6	59.1
210	11.7	9.9	12.7	14.7	17.8	24.3	26.8	28	24.2	17.2	14.9	12.6	6.6	57.1	62	46.3	28.9	13.2	1	0.3	44.7	68.7	67.4	119.5
211	10.9	11.7	12.9	14.9	20.6	23	27.6	26.5	23.7	19.3	13.8	12	34.3	44.2	22	49.7	30.1	4.1	4	8.1	54.3	46.9	21.4	72.1
212	9.4	13.1	12.9	13.7	17.8	22.8	24.3	26.1	23.6	19.7	15.4	13.3	34.3	43.7	10.4	22.2	2	32.9	1	14.9	12	166.5	78.1	148.2
213	10.3	13.8	12.5	15.2	17.1	22.9	25.8	25	22.5	19.9	15.1	12.8	50.3	23.7	66.2	82.1	13.1	22.4	0.1	5.6	3.1	114.9	105.8	129.7
214	11.4	9.3	11.7	15.1	17.3	23.5	21.9	27.6	23.4	19.8	15	11	64	63.4	78.1	31.4	3.2	17	8.4	0	3.7	40.6	53.3	112.1
215	10	10.1	14	14.3	16.7	22.3	24.7	27	23.3	18.8	15.4	13	49	33.4	25.5	26.1	49.3	10.9	9.1	0.2	3.2	71	134.8	68.1
216	12.1	10.1	11.7	15.8	18.7	23.5	24.7	26.5	24.7	20	16.3	13.8	31.9	60.9	24.6	24.8	2.3	2.2	0.4	11.2	43.2	64.4	21.3	48.9
217	10.5	8.5	10.7	12.9	18.2	22.5	25.6	26.1	22.7	20.1	14.1	12	99.9	15.6	73.1	38.9	10.6	0.3	7.1	6.1	13	118.1	111.9	111.6
218	11.4	10.5	12.8	14.3	19.2	20.5	22.1	25.8	24.9	19.8	13.8	10.9	15.8	43.8	41.9	29.6	1	13.9	1.6	0.4	28.6	113.4	337.9	35.2
219	13.5	12.1	13.1	15.2	18.8	23.5	26.9	25	23.8	17.8	14.4	12.7	96.6	36	9.4	13.8	21.3	12.5	1	5.6	100.9	36.9	14.3	81.7
220	11.7	8.8	12.5	15	16.8	23.4	23.3	25.3	22.4	17.1	15.3	12.4	83.2	134.6	37	85.4	70.5	65	63.8	25.1	55.5	94.3	61.7	94.2
221	9.2	11.6	12.9	13.4	18.1	22.7	22.7	27.2	23.1	19.3	13.7	11.8	31.7	48.9	95.7	29.6	59.4	17.5	3.8	2.4	32.3	109.6	136.9	153.1
222	12.5	12.9	12	14.6	18.5	22.7	26.2	25.2	22.6	19.6	12.7	11.5	16.1	74.3	29.7	49.7	22.1	0.5	8.1	43	109.4	77.8	319	53.2
223	12.9	9	12.3	16.8	18	21	27.5	27.1	21.5	20.1	15.8	12.1	72.4	226.2	14.6	42.9	28.6	58.4	0.1	4.2	9.7	61.5	52.2	73.5
224	10.4	11	11.7	15.5	18.4	23.9	25	26.5	24.2	21.3	14.4	13.1	28.4	55.3	39.9	16.5	28	7	2.1	11.7	26.2	56.6	165.9	51.3
225	11.6	11.9	12.3	15.6	19	21.7	25.5	27.8	22.5	18.6	15.6	12.8	10.9	53.6	17.9	13.4	26.1	12.3	0	34.9	36.1	16.6	124	42.8
226	11.3	10.6	11.1	14.6	18.5	21.4	27.4	25	23.3	18.9	15.9	11.2	9.4	30.8	88.2	17.6	101.6	2.5	0	2.6	16.2	85.1	77.9	153.5
227	12	9.2	11.7	16.4	17.4	23.5	24.2	26.3	22.7	18.8	14	10.4	82.6	6.7	11.8	7.6	9.6	56.4	1.2	1.8	25.4	33.2	180.1	185.4
228	10.4	14.1	11.4	14.3	17.1	22.5	23.9	26.3	23.2	19.3	16.2	10.4	99.1	9.6	45.3	121	6.9	4	1	0	32.3	67.4	230.1	75.9
229	11.9	10.3	10.8	15.4	20.3	21.6	24.9	26.5	23.4	18.8	14.3	12.4	66	44.6	5.6	40.2	58.2	7.2	2.5	9.8	16.2	3.2	91.3	43.2
230	12.6	13.1	14.5	14	18.3	21.3	26.5	27.1	23.7	20.1	16	12.3	26.1	22.4	47.9	57.2	12.2	1.6	0	0	4.4	106.7	151.2	41.7
231	12.3	11.7	12.7	15.1	17.4	22.6	24.6	26	23.6	19.8	14.7	11.2	16.5	13.5	39.9	28.9	46.8	0.5	1.2	2.6	39	26.5	70.8	32.7
232	10.4	9.5	12.5	14.7	20.5	22.6	23.6	25.7	23.2	19.9	14.1	12.1	19.6	18.9	186.2	10.7	65.4	16	2.1	0.1	15.9	29.9	29.5	90.2
233	10.9	12	10.3	15	16.6	22.3	24.4	25.6	22.4	20.5	16.5	12.9	43.4	32.3	72.5	52.7	107.7	5.6	1.7	6.2	18	240.4	165.2	46.5
234	11.5	11.9	10.6	15.2	19.1	22.3	24.5	25.1	25.5	20	14.4	10.6	158	15.5	10.4	32.3	36.2	12.6	0.5	0.3	8.4	14	98	24.8
235	8.3	10.6	12.5	14.5	18.6	23.3	25.5	25.7	21.9	17.9	16.2	13.7	60.3	57	36.1	48.8	20.8	7.5	0.3	0.4	24.4	31.2	23.1	61.9
236	11.2	10	12.2	13.7	19.9	21.6	25.9	26.8	22.2	18.4	16.3	11.6	79	11.5	29.7	12.4	4.9	1.8	0.3	0.3	5.9	14.6	84.7	70.9
237	9.5	11.7	11.5	13.9	17.1	22.2	24.6	26.3	22.8	17.2	15	12.6	24.4	11.7	70.4	43	45.4	51.5	0	29.7	60.1	26.1	117.9	72.9
238	11.7	11.1	11.1	14.4	18.2	25	26.7	26.3	24.8	19.7	15.2	12.1	51	22.9	27.1	23.2	12.3	4.3	0.3	0.6	77.7	232.8	168.1	76.5
239	12.3	10.7	11.8	16.2	18.3	23.3	24.7	23.8	23.1	19.2	14.9	13	65.1	132.5	4.3	56.3	4.3	21	5.8	12.5	44	35.2	286.7	73.8
240	11.6	10.7	12.5	13.9	18.1	22.2	25.4	29.1	22.9	21.6	14.7	13.2	66.5	33.5	75.7	47.4	20.7	2.4	7.8	0.2	60.9	49.3	110.9	108.6
241	9.6	12.1	12.5	13.9	18.1	22	24.6	25	25.3	18.5	14.3	12.7	52.6	27.2	6.6	101.4	42.8	23	19.6	3.3	14.7	8.9	48.5	75
242	9.9	11.2	13.8	15.2	15.4	22.4	26.9	27.5	22.5	18.9	15.3	11.3	64.7	24.2	19.1	71.4	21.4	4	30.1	0.5	2.1	124.1	18.9	33.9
243	9.6	14.2	12.8	15.3	18.8	21.3	25.1	25.2	21.2	19.9	15.3	11.1	77.7	62.9	115	44.5	9.2	2.1	0.3	0.6	6.9	67.7	172.5	103.2
244	9	13.1	12.1	15.3	17.9	25.5	25.6	26.3	23.6	19.8	16.6	11.6	17.1	20.5	129.3	58.3	37.7	6.9	0	0.6	17	23.2	81.8	179.9
245	11	12.6	11.2	14.9	21.4	22.3	27.2	26.7	23.8	19.3	15.3	12.9	32.1	8.3	8.1	37.4	0.7	7.7	11.7	2.6	2	124.4	19.9	119.3
246	11.2	11	13.3	14.6	17.3	23.3	24	25.1	21	19	12.4	12.3	86	95.3	54.6	34.2	22.7	14.4	0.6	9.2	43	244.7	61.7	90.6
247	13.4	10.7	13.4	16	17.2	22.7	25.7	26.4	25	18.5	14.2	12.8	109.7	224	41.3	15.8	41.2	6.8	0	0	7.7	70.9	35.3	20.1
248	9.7	11.5	13.9	15.6	17.4	21.7	27.6	26.3	22.3	19.5	15.4	13.2	14.3	15.5	12.4	48.7	86.6	3.2	0	1	96.2	200.1	152.4	108.7
249	10.6	12	12.8	14.2	16.6	21.7	25.3	24.7	25.6	19.9	14.5	11.3	59.8	23.3	63.8	73.1	15.3	10.6	0	5.4	23.8	58.8	40.9	40.5
250	10.8	9.7	11.3	15.1	21.1	21.3	24.9	25.1	24	19	15.9	10.8	45	43.2	37.1	39.4	4.7	26.8	3.8	20.2	35.7	339.6	85.6	22.4
251	9.6	10.9	10.6	13.3	17.8	23.5	23.5	24.8	23.4	18.3	14.4	12.1	54.7	32.7	32.9	36.9	68.9	0	9.6	2.2	4	80.4	37.9	23.2
252	11.3	11	12.1	15.2	17.6	23.2	23.8	26.1	23.9	19.3	15.9	12.2	30.9	42.7	59	31.1	2.8	8.8	13.7	0.1	10.3	33.3	51.4	81.3
253	10	7.6	12	14.7	18	22.8	23.3	24.9	23.6	19.7	15.5	11.1	9.7	42.5	125.2	25.7	38.3	1.2	14.3	0.7	180.6	75.4	190.1	69.2
254	12.6	10.4	11.3	14.8	19.2	20.3	26.7	27.9	23.4	19.3	14.1	12.2	80.8	31.6	88.2	26.4	147.6	45.2	0	6	2.6	54.9	103.8	150.3
255	9.5	11.7	11.6	13.7	17.9	19.5	24.9	26.5	23	19.4	14.4	9.2	21.3	14.3	10.2	30.1	23.3	3.5	12.7	9.2	142.2	148.7	33.2	58.9
256	10.1	9.1	11.9	15.8	17.9	22.8	24.3	25.8	21.3	18.8	16	12.2	60.9	52.5	137.3	51.2	39.2	26.8	5.8	0	47.5	51.7	272.7	143.8
257	10.7	8.2	12.1	16.6	18.9	21	26.2	25.3	23.9	17.3	12.2	11.5	85	209.9	44.9	38.5	152.2	14.2	2.8	0.1	33.9	105.1	110.1	69.3
258	10.3	12.2	13	12.8	17.5	21.6	25.4	27.5	23.3	19.5	13.1	11.8	46	65.5	72	30.5	15.4	3.3	41.2	1.6	14.1	130.4	213.1	58.2
259	10.5	9.5	12.5	14.8	18.5	23.1	25.5	26	23.4	17.8	15.9	12.4	4.2	5	10.2	95	4.5	29.6	1.9	1.5	8.9	54.6	22.4	36.7
260	10.5	12.6	11.4	13.1	17.5	24	21.7	24.6	23	19.5	14.1	9.1	15.7	42.8	39	53.6	37.5	34	4.9	0.7	4.9	48.9	117.5	39.9
261	11.4	12.2	13.5	13.6	17.4	24.1	26.6	25	22.8	19.1	14.3	13.8	30.5	61.8	11.8	15.8	58.6	0.2	0	111.6	170.2	168.7	33.5	122.8
262	13.2	9.1	14.5	14.9	18.6	22.5	26	24.1	23.6	20.6	17.1	10.5	116.9	81.8	19.1	86.2	44.7	1.1	5.6	25.8	36.9	101.8	40.9	46.3
263	10.7	11.5	11.5	13.4	16.8	20	24.9	25.3	23.2	20.5	13.8	11.8	7.2	20.1	2.9	66.4	51.8	18.5	6.9	0	107.8	11.7	13.2	103.9
264	11.3	14.5	14.1	16.3	18.9	25	23.5	25	22.3	20.5	16.2	12.3	102.4	20.9	25.7	22	26.7	0.6	0	10.8	63.9	9.5	108.5	34.6
265	12.5	10.4	11.6	14.1	17.7	24.4	26.4	27.5	24	19.4	15	12.3	69.8	45.3	78.4	54.4	65.9	10.9	0.1	67.8	56.9	43.6	9	106.3
266	10.6	8.9	11.7	14.6	17.1	22.1	26.9	26.3	21.9	20.6	15.9	12	42	45	98.6	137.4	17.5	10.2	1.3	3.2	71	57.6	56.2	146.9
267	11.1	10.1	12.5	14.2	16.5	21.1	24.3	25.3	22.2	19.1	15.5	9.6	100.4	22.2	80.2	65.3	45.5	12.8	3.3	40.6	6.4	26.3	201.4	21.9
