#header info#
40.6	#latitude; used for cacluating drought index in model bugmann#
30	#meter a.s.l. of climate station#

#temperature lapse rate with increasing altitude: #
-0.48	-0.51	-0.46	-0.49	-0.46	-0.37	-0.31	-0.35	-0.42	-0.38	-0.47	-0.50

#precipitation lapse rate with increasing altitude: #
5.06	3.03	2.39	4.34	1.86	0.49	0.77	1.0	0.42	-0.61	1.07	6.30

100	#meter: corrections (see above) every x meter. #

#	mean monthly temperature (∞C) total monthly precipitation (mm) #
#year	jan.T	feb.T	mar.T	apr.T	may.T	jun.T	jul.T	aug.T	sep.T	oct.T	nov.T	dec.T	jan.P	feb.P	mar.P	apr.P	may.P	jun.P	jul.P	aug.P	sep.P	oct.P	nov.P	dec.P#
34	9.5	10.1	12	16.8	16.2	22.5	24.9	27.8	23.3	18.2	14.1	12.1	25.1	40.1	30.8	35	3.6	7.1	0.2	27.3	1.7	36.7	19.6	53.1
35	8.8	10.7	11.7	15	16.1	22	25.8	27	23.1	20.1	15.5	12.3	14.8	14.3	139.8	19.3	77.9	0.8	29.2	28.2	57.5	24.8	24.5	106
36	12.6	11.6	12.4	14.4	15.3	20.7	26.1	26.4	23.8	18.2	15.5	12.3	158.8	5.1	19.6	45.1	73.3	13.7	0	0.4	0.3	157.1	41.5	183.4
37	9.1	9.8	11.3	15	18.1	21.7	25.7	25.3	24.7	20.2	13.9	11.1	101.6	23.2	10.8	72.5	33.7	12.9	0.2	16	34.4	41.8	197.3	79.2
38	13.4	10.8	11	14.3	18.8	22.7	26.1	26	23.4	20.1	13.8	14.3	52.8	52.7	41.8	28.7	35.3	7.8	6.3	2.4	32	44.9	88.8	160.3
39	11.8	12.9	12.7	14.2	19.3	22.5	25.5	26	23.6	18.6	15	14.9	137.2	211.5	81.1	23.8	32.6	10.9	0	5.9	41.3	32.4	55.1	31
40	11.7	8	12.7	13.7	19.5	20.5	25.4	24.7	23.9	19.8	15.2	11.1	110.9	88.9	31.4	23.4	9	32.6	0.2	8.6	146.4	85.2	135.3	47.9
41	10.7	11.1	11.1	14.7	20.8	24.6	24.3	24.2	22.4	19.8	15.1	11.8	24.9	22.4	37.4	34.5	15	7.4	0.2	0.7	148	41.4	13.7	53.4
42	10.3	9.1	11.4	14.9	20.3	23.2	23.4	25.5	24.4	18.6	14.6	12.6	38.1	81.5	50	57.5	100.3	19.4	5.7	0.1	25.7	92.6	166.8	42.9
43	10.1	11.3	13.3	14.7	17.3	24.6	25.7	25.6	24.3	18.9	16.8	12.1	82.6	95.5	43.2	24.9	6.1	6.4	7.6	5.1	70.8	226.2	122.3	101.7
44	12.5	12.3	11.5	16.5	17.1	21.7	24.4	25.6	24.6	19.1	13.6	11.3	91.5	27.1	171.3	30.9	9	17.8	1.4	3.3	6.3	73.3	46.2	27.3
45	11.1	11.2	11.1	14.8	18.3	24	26.3	27.8	24.8	19	16.5	14.4	20	21.1	80.2	15.2	63	12	4.9	1	10	103.6	49.2	91.3
46	11.6	13.3	11.8	13.4	17.6	22.6	24.4	27.7	22.2	19.8	15.1	11.1	274.9	73	10	47.7	48.8	5.9	1.8	0	51.3	107.1	28.9	48.3
47	9.9	12.3	13.6	13.8	18	21.1	27.6	26.4	24.6	21.6	14.3	13.5	100.7	21.3	71.6	59.6	11.7	17.7	0.1	2.7	93.6	14	80.4	41.8
48	11.5	12.7	12.6	14.5	18.2	23.1	25.2	27.8	21.3	21.2	16.2	11	206.3	24	32.5	22.9	23	15.2	8.2	1.3	0	77.5	30.7	31.3
49	12.3	10.5	13.8	14.9	20.7	24.4	25.9	27	23.1	20.9	15.3	11.5	42.3	30.7	7.6	80.3	17.5	0.7	12	6.3	41.5	146.9	87.9	91.6
50	10.2	11.5	11	15	19.2	23	28.2	28.3	22.7	20	15.6	12.9	67.9	15.1	117.9	64	2.6	14.6	0.7	1.3	25.7	42.8	34.6	118.6
51	12.3	11.3	11.7	15.2	17.9	22.6	26.4	26.8	23.1	18.7	15.7	13.9	18.3	90.2	14.1	8.1	49.1	13.9	5.6	0.8	13.1	62.5	18.3	63
52	12.3	12	13.4	13.5	18	23.5	26.3	27.3	22.7	21.6	15	10.1	66.6	33.8	37.7	19.9	12	9.9	13.8	0	7.1	72.5	85.4	55.5
53	13.5	10.1	12.7	14.7	16.6	23.6	27.4	27.4	23.4	21	15.7	12.4	34.8	24.5	172.8	24.6	38.1	1.5	3.4	51.6	1.9	50.1	138.5	71.1
54	11.5	14.3	13.4	15	19.7	26.2	27.8	25.7	24.2	22.1	17.4	12.3	36.4	43.5	48.9	28.6	13.4	0.8	0.9	5.1	69.7	273.8	38.2	29.5
55	13.9	11	11.8	15.6	17.9	22.1	28.2	26.5	23.4	20.5	16	13.8	38.2	39.2	101.6	22.2	99.6	10.2	0.5	52.8	30	70.1	244.1	69.6
56	11.3	12.6	13.6	15.5	17.5	24.4	28.1	26.5	23.5	19.8	16	11.2	74.2	55.8	46.7	51	30.6	8.2	0.1	26.3	96.3	19	83.1	30.3
57	13	10.7	13.7	14.7	21.6	23.9	22.8	27.2	23.9	21.7	14.4	12.6	47.7	7.9	8.2	40.4	0	4.8	3	5	83.8	35.9	7.7	46.9
58	11.5	11.7	12.8	14.3	19.9	23.6	28	26.3	22.2	18.9	16.4	11.7	69.2	192.9	56.5	52.3	14.5	5.3	0	0	30.6	104	90.6	80.5
59	11.9	12	14.6	14.5	21.2	23.1	26.7	29.2	24.3	20.7	15.6	12.8	145	89.5	51.4	22.5	44	2.3	0	0	26.7	125.1	168.9	87.6
60	10.4	13.5	11.9	14.9	18.7	23.3	26.4	27.7	24.8	21.3	15	14.5	208.8	146.1	103.1	59.7	50.5	23.4	0.1	2.9	6.5	13.7	55.5	132.3
61	12.3	11.4	13.2	15	19.6	24.1	28.1	27.9	24.6	19.3	15.8	12.6	73.4	15.7	80.6	30.5	16	10.8	0	0.2	12	88.4	262.3	57
62	11.8	12.4	13.5	14.3	18.8	23.5	26.2	26.5	24.3	20.8	16.2	13.7	22.2	39.6	40.7	30.6	10.5	96.5	10.3	10	102.7	81.1	66.1	134.1
63	10.5	13.6	14	14.6	19	25.8	26	29.8	23.6	23.2	16.1	13	28.9	38.2	22.8	28.1	6.1	8.4	4.1	0.1	11.9	23.4	117.7	27
64	11	11.9	12	15.7	20.2	23.3	29.5	27.2	25.2	21.6	16	14.3	77.8	26	29.7	28.8	51.3	6.9	1	2.4	12.3	63	35.8	161.7
65	12.6	12.3	12.4	15.3	18.6	20.1	29.6	26.3	25.1	20	17.2	13.2	67.1	12.4	85.3	39.4	62.3	8.6	11.3	0.3	98.4	85.7	178.8	83.2
66	11.2	13	14.9	15.8	18.2	24.4	24.9	27.7	26	21	15.5	14.1	58.3	56.8	57.5	125	11.6	25.3	2	3.6	100.2	135.3	103	118.1
67	13.7	11.3	13.3	15.5	17.8	22.2	28.9	28.5	24.9	21.6	15.8	13.9	23.2	61.1	38.2	34.2	24.9	29.3	0	2.9	12.8	121	126.2	54.5
68	13.3	9.9	14.1	15.4	19.9	22.9	24.4	28.8	23.7	20.2	16	14.7	91.6	123.4	122.8	8.9	35.2	23.1	18.9	0.2	134.6	14.7	168.5	63
69	11.4	12.1	13.8	17.5	20.2	25.1	27	27.5	23.2	22.2	17	13	66	51.8	26.4	11.9	17.3	3.6	1.1	8	67.1	38.2	123.4	139.6
70	11.8	12.4	13.5	14.8	20.9	25.9	28	30.7	23.4	21.6	15.7	13.3	70.1	15.9	68.6	12.2	2.2	0.3	0	8.2	7.6	198.2	79.7	178.7
71	12.2	12.4	14.2	14.2	20.3	24.9	27.4	30.1	25.3	21.7	17.8	14.2	4.2	52.6	18.5	24.3	21.9	3.2	3	0.3	18.2	28.6	59.3	107.6
72	13.7	11.6	15.2	15.5	17.9	24	26.6	27	25.4	21.8	16.8	14.8	33	17.8	5.7	8.7	20.9	1.8	10.3	55.2	17.3	24.5	78.8	194.4
73	13.2	13.7	14	12.6	18.7	25.4	27.2	27	25.1	19.6	16.2	13.9	55.8	11.1	48.8	109.8	46.1	13	2.9	43.2	57.4	33.9	17.2	11
74	10.5	10.2	14.6	17.3	21.6	24.4	28.8	29.3	24.2	24.1	16.6	15.2	43.1	40.1	76.8	54	14.9	12.6	0	27.6	62	17.5	82.6	22.8
75	13.5	14.4	14.1	15.5	18.3	23.2	27.4	31.2	24.3	21.9	15.3	15.1	65.5	14.6	15.3	56.3	8.2	8.4	0.9	0	89.5	37.6	78.4	89.3
76	15	14.2	11.3	17.2	19.7	24.6	32.9	30.3	26.1	20.7	16.6	14.5	62.1	94.5	28	13	94.4	16.6	0	0	2.4	60.5	110.2	84.5
77	12.7	13.5	14	16.4	20.2	25.6	25.9	26.9	26.1	21.8	17.4	14	66	68.2	34.2	34.5	11.8	2.2	3	29.5	1.4	13.5	127.9	135.5
78	13.6	11.6	14.4	17.1	22.1	25.3	29	29.4	27	22.7	15.9	14.1	77.5	65.5	94.5	22.9	30	76.5	15.6	11.4	40.5	91.4	121.1	80.9
79	12.2	14.8	15.2	17.2	20.3	26.9	28.8	31.2	26.5	21.3	16.4	16.3	9.5	30.2	29.6	23	30.3	18.9	7.6	0	0.7	58.2	173.8	49.1
80	14.8	13.8	14.8	15.7	18.5	25	29.2	28.5	25.7	21.3	16.5	14.4	64.2	45	37.2	33	28.4	0.9	0.2	0.5	24.8	7.5	37.3	82.3
81	12.7	12.2	14.6	16.8	21.9	23.5	28.4	28.1	27.2	20.4	16.4	15.1	84.9	41.5	39.1	9.2	15.2	2.3	0	0.1	0.8	157	25	112.7
82	12.4	11.8	13.9	16.1	19	23.6	27.5	28.9	24.4	23.4	17.4	14.2	134.3	81.8	24.6	14.7	10.5	0.4	8	3.9	112.5	143.1	10.3	83.1
83	12.5	13.4	12.2	16.5	21.4	21.7	31.8	27.3	26.2	21.5	16	12.7	58.4	38.3	23.1	27.9	16.3	4.8	0	7.1	11.2	112.5	204.8	29.1
84	13.3	14.5	15.1	17.1	19.3	25.1	29.8	28.4	27.1	22.3	15.3	13.1	77.6	70.1	67.1	21.3	119.9	34.4	0	33.3	7.5	30.9	32.9	68
85	12	13.1	14	16.9	23	24.2	28.8	30.8	28	23.7	17.1	15.6	210.6	73.2	119.2	42.6	87.9	3.7	30.9	0.7	5.5	23.1	77.9	78.7
86	13.2	12.5	13.2	17.1	17.3	27.3	29.7	26.7	27.6	21	17.7	13.8	9.8	58.2	17.4	32.7	34.5	17.5	22.9	6.2	3.2	28	51.6	44.8
87	13.4	12.4	14.6	16.7	21.1	25.1	29.8	31.7	26.4	24.7	17.9	13.8	136	105.6	47.5	55.3	1	5.6	4.4	4.7	26.6	37.5	136.1	61.4
88	12.6	17.2	14.4	15.3	21.5	24.8	30.2	28.9	27.3	22.8	18.5	15.2	36.4	36.2	28.7	58.4	9.3	5.7	5.5	80.1	26.4	127.2	68	86.4
89	12.2	13.5	14.4	15.9	20.4	26.5	30.2	31.1	29.1	23.8	16.1	14.7	43.5	46.3	51	42.3	61.4	18.1	25	0.2	5.1	39.7	90.5	75.4
90	16	9.3	13.9	15.8	20.1	25.8	29.1	31.1	25.4	23.5	16.2	15.4	137.4	52.6	2.9	37.3	23.5	5.1	5.6	0	14.4	102.1	47.3	45
91	13.5	14	14.6	16.3	20.6	27.5	28	30.7	27.1	21.2	17.5	14.4	62.1	48.4	12.6	17.4	34.6	16	0.6	2	43.4	73	29.8	227.2
92	13	15.9	14.7	15.7	20.7	28.1	31.6	28.2	26.5	22.3	16.5	14.3	56.6	36.5	63.4	33.6	16.3	4	0.9	10.8	28.3	27	136.6	121.9
93	15	14.2	14.9	16.7	20.7	24.9	31.1	30.7	27.3	21.4	18	16.7	64.6	45.5	60.7	25.1	86.2	6.3	0	4.2	22.2	73.6	39.5	110.6
94	13	13.5	15.8	18	17.4	24.1	29.9	31.1	24.4	24.2	18.5	14.1	12.8	73.7	87.6	73.7	128.8	1.4	0.4	0.4	36.5	31	63.2	12.5
95	13.6	12.6	16.6	16.9	23.2	25.7	30.5	30.6	27.7	20.8	18.8	14.5	13.8	48.4	24.7	9.9	28.2	10.6	2.9	0.6	25.7	45.3	117.9	58.8
96	12.6	11.7	14.6	19.4	23.1	26.2	31.1	28.2	27.9	21.7	16.2	15.2	63.8	37.6	101.8	16.2	9.8	64.5	1.9	45.6	24.5	14.3	50.6	210.8
97	15.6	14.4	14.3	17.9	21.6	25.3	30.5	28.7	26.7	23	16.7	14.5	62.6	13.5	55.3	62.2	47.2	23	0.5	11.2	12.1	350.7	183.8	100.5
98	13.4	13.4	15.2	16.1	21.4	27.2	29	28.4	25	22.6	18	15.2	104.9	60.8	33.4	72	25.9	0.4	0	0.8	61.8	87.6	43.5	33.1
99	15.6	13.2	15.5	16.9	21.2	23.9	29.6	29.6	27.2	22.5	18.3	15.2	21.1	107.8	49.2	69.5	91.8	32.9	2	5.3	12.1	30.4	16.7	130.1
100	14.9	14.1	13.7	16.6	21.1	25.1	30.3	30	26.5	22.9	17.3	15.8	65.2	11	50.2	30.8	0.1	2.1	2.3	0.2	0.4	24.6	115.5	32.7
101	11.9	14.9	13.6	17.7	22	27.3	31.2	31.3	27.1	21.9	17.6	16.1	37.7	23.8	68.4	84.1	22.5	6.2	0.9	4.8	11.7	138	85.7	67.9
102	11.7	12.7	15.7	19.1	23.1	25.6	29.7	30.1	27.4	22.9	17.7	14.2	94.3	39.9	39.7	24.7	9.9	41.5	0.2	29.8	5	37.5	79.2	52.6
103	11.8	16.4	14.6	18.1	21.7	24.4	28.9	31.5	27.4	22.9	15.5	14.6	9.5	11.2	1	55.2	14.2	24	6.2	2.4	1.3	44.2	32.4	63.8
104	15.2	12	13.4	15.9	21.7	24.7	29.6	29.5	27	26	16.2	12.6	65.7	55.2	23.4	9.1	10.9	26.4	0	0.1	18.5	8.5	32.4	79.5
105	12.3	13.4	13	16.1	19	25.6	30.1	31.1	27.1	24.2	19	16.5	71.5	77	21.7	18.1	67.6	18.2	9.7	0.9	2.2	32.7	149.7	202.5
106	14.9	12.1	16.1	17.7	20.5	27.6	31.9	29.8	27.4	23.6	18.7	15.6	62.7	69.3	54.5	24.5	49.6	62.9	3.2	7.5	15	63	14.3	46
107	14.2	17.8	14.1	15.2	22.5	28.8	30.2	29.2	26.8	23.1	17.7	14.7	24	72.4	47.5	40.3	35.2	0.5	0	31.6	7.6	23.2	155.4	59.2
108	12.9	14.4	13.6	17.7	19.8	26.9	30.4	29.1	27.8	22.9	17.2	16.7	43	115.6	13.9	80.6	47.2	17.2	0.2	4.4	27.6	53.1	89.4	80.4
109	13.4	11.9	14	16.6	22	26.3	27.2	28.4	25.4	22.7	17.9	15.3	56.8	37.2	44.2	50.2	16.6	3.9	0.4	8.4	21.7	61.1	78.9	70.9
110	12.3	12.3	13.5	17.3	21.1	26.1	30.1	30.1	27.4	22.5	18.1	15.9	13.8	174.3	3.9	25.4	25	3.6	0	3.5	50	3.9	86.4	118
111	14.8	14.1	15.9	15.8	21.7	28.2	30.5	31.8	26.7	21.8	19	15.4	46.7	44.6	32.8	17.6	40.4	10.5	0	0	37.3	51.2	19.6	76.9
112	14.4	13.2	14.5	16.5	20.8	29.1	29.7	30.6	26.4	21.9	16.2	14.4	83.2	97.6	24	73.6	55.3	38.8	0.2	6.5	37.1	71.6	8.9	64.4
113	15	14.8	14.2	16.1	20.1	27.5	27.7	30.9	25.2	24.2	17.7	15.2	193.6	25.3	9.6	12.7	1.1	18	9.6	15.2	75.1	87.3	19	125.6
114	13.7	15.1	15	17	20	29.4	27.4	31.8	27.5	21.7	18	13.8	15.8	49.2	23.2	15.3	33.1	8.2	25.2	0	46.5	31.7	103.4	66.2
115	13.3	14.9	11.5	17.6	19.8	27.6	27.2	31.6	28.3	22.7	17.5	15.8	44.2	35.4	1.5	27.2	25.8	0.7	2.8	0.2	4	18.7	50.4	16.8
116	12.8	13.1	13.1	16.5	22.5	26	29.8	31	27.4	22.1	17.1	16.4	54.7	35.4	70	32.1	17.6	28.6	4.1	0	32.9	77.7	59.5	165.5
117	12.7	14.1	12.9	17.2	21	26.2	31	30.9	26	23.6	18.3	15.7	72.4	22.6	67.7	37.1	33.9	14.3	0.1	0	2.9	186.9	30.5	67.1
118	12	13.5	14.1	15.6	21.9	24.7	29.1	30.6	28.3	23.3	16.6	13.9	40	32.4	18.6	27.7	15.3	3.4	4.4	1.3	22.6	68.2	54.6	110
119	14	11.9	14.9	17	21.3	26.5	28.2	31.5	28.1	25.2	18.2	14.8	65.2	31.1	35.5	30	11.4	2.3	0.6	4.5	8.2	26.3	118.7	86.7
120	13.9	13.1	14	15.3	22.7	27.2	28.6	28.8	27.2	20.7	18.5	14.9	47.1	11.1	8.2	49.6	10.3	2.4	0	6.3	38.3	164.3	21.1	78.3
121	15	11.3	13.7	17.8	22.6	25.2	27.1	30.3	27.1	21.5	15.6	15.6	42.5	72	12.5	87	18.1	6.4	0.3	16	24	137.6	118.3	163.3
122	12.9	13.2	14.5	16.3	20.4	28.5	26.7	31.2	27.2	23.3	19.6	15.7	29.8	90	37.2	22.8	65.8	6.1	0.3	0.1	2.9	43.9	7.2	40
123	13.5	13.2	15.8	17.1	23	25.3	31.3	31	25.8	21.4	18.3	15.7	5.4	21.3	64.3	24.3	0.1	14.2	7.3	15	0.1	73.3	31.4	68.2
124	12.3	15.9	14.1	17.5	21.7	24.6	28.5	29.3	28.1	20.9	16	14.3	12	9.9	25.9	49	5.7	3	11.7	1.7	51.9	50.1	135.7	80.8
125	13.5	13.3	15.7	16.4	22.9	28.2	28	30.2	26.9	24	18.2	16.8	86	17.7	73.8	30.8	0.6	12.5	0	0	58.4	25.1	23.6	39.1
126	11.4	13.8	15	17.1	22.5	26.5	30.1	29.2	27.8	22.5	18.4	14.1	5.9	82.9	4.6	10.3	18.7	32.2	0	0.4	62.5	68.1	219.3	75.4
127	12	13.2	13.5	17.5	21.6	24.4	29	29.9	27.4	22.2	18.5	14.9	76.4	17.5	53.1	53.4	68.1	2.4	5.4	0.1	4.1	103.5	239.8	105.6
128	14.2	11.9	14.1	17.5	19.4	26.8	29.5	29.4	26.8	23.2	17.7	16	27.9	71	87.2	93.9	23.7	0.6	0.5	29	44.5	18.2	220.1	38.5
129	14.9	15.3	15	18.3	19.6	26.2	30.8	31.4	26.5	22.8	17.3	13.6	39.2	75.4	48.5	21.7	2	52.7	0.8	1.4	43	9.4	14.5	158.7
130	12.8	14.5	14.4	18.1	20.9	28.3	27.5	30.3	27.5	22.8	18.8	13.9	46.5	27.3	29.7	32	8.7	1.4	0.3	0.7	8.4	34.9	145.8	35.3
131	12.5	13.9	14.3	17.5	22.7	26.7	28.3	30.8	27.3	21.4	19.2	15.7	44.8	34.2	56.9	20.9	9.1	17.9	0.4	0	27.1	6.6	151.2	34.1
132	14.5	12.9	16.8	14.9	23.2	24.9	27.9	32.2	27	24.1	18	14.9	169.3	49.5	35.8	51.4	17.5	60.6	29	0.3	24.9	69.2	83.2	86.7
133	14	12.4	14.2	15.5	22.7	25.7	28.5	30.9	26.4	23.1	17.1	16.1	104.1	127.1	13.1	42.1	5.6	36.7	0.7	0.2	38.3	39.1	24.7	55.7
134	14.4	14.3	14.4	18	22.3	26.9	30	30.5	26.6	22.5	18.5	16.2	74.7	87.3	41.4	46.8	59.8	3	1.2	2.3	11.7	38.3	34.4	106.2
135	13.2	14.6	15.8	16.2	21.9	26.3	28.3	28	26.2	23.2	17.1	14.9	39.7	36.3	7.8	24	26.2	1	4.4	0	14.7	17.4	75.9	274.1
136	13.2	14.2	15.3	17	21.1	25.3	30	29.8	26	22.6	16.3	15.1	55	25.2	3.9	56.3	8	17.1	3.8	40.6	6	13.3	34.6	28.8
137	13.9	14	13	17.2	19.3	26.4	29.2	31.4	27.7	24.5	19.4	13.6	11.5	26.9	68	56.8	89.9	0.2	0	10.5	7.4	108.1	17.2	48.2
138	13.5	12.9	12.6	16.4	22.9	27.4	26.6	29.8	27.2	21.7	16.6	13.5	16.5	59.3	21.9	14.3	39.3	6.7	1.7	17.1	19.9	15.1	118.8	15
139	11.4	11.3	15.8	17.1	21.4	28.7	29	32.5	27.4	22.9	16.8	13.7	25.8	37.8	9.1	71	64.6	2.7	8	0	35.9	186.4	45.1	26.3
140	11.5	14.1	15.3	17.1	20.6	26.1	30.8	28.9	27.7	21.8	18.7	14.8	34.6	23.5	82.7	19.2	118.1	14.6	2.6	3.5	29.6	104.7	28.6	99.9
141	10.5	13.7	14.1	16	21.7	24.5	30.2	29.8	26.3	22.4	17.5	17	19.9	53.8	14.4	33.4	21.8	6.3	0.3	0	53.4	99.1	275	90
142	14.4	12.3	12.6	17.8	20	26.5	29.5	32.3	26.6	21.1	18	14.3	11.7	20	20.9	32.5	17.7	14	0.7	0.1	74.7	47.4	106.1	53.9
143	13.1	15.4	14.4	18	18.4	24.4	32	29.5	26.7	23	16.7	14.5	104.3	7	25.8	58.2	41	10.9	0	6.1	13.9	14.5	44	234.2
