#header info#
40.6	#latitude; used for cacluating drought index in model bugmann#
30	#meter a.s.l. of climate station#

#temperature lapse rate with increasing altitude: #
-0.48	-0.51	-0.46	-0.49	-0.46	-0.37	-0.31	-0.35	-0.42	-0.38	-0.47	-0.50

#precipitation lapse rate with increasing altitude: #
5.06	3.03	2.39	4.34	1.86	0.49	0.77	1.0	0.42	-0.61	1.07	6.30

100	#meter: corrections (see above) every x meter. #

#	mean monthly temperature (∞C) total monthly precipitation (mm) #
#year	jan.T	feb.T	mar.T	apr.T	may.T	jun.T	jul.T	aug.T	sep.T	oct.T	nov.T	dec.T	jan.P	feb.P	mar.P	apr.P	may.P	jun.P	jul.P	aug.P	sep.P	oct.P	nov.P	dec.P#
23	12.2	7.5	13.9	13.5	19.3	23.4	24.6	24.8	22.2	17.6	14.2	11.7	89.2	61.9	31.2	39.2	4.1	13.7	0.8	52.7	87.8	30.5	382.4	105.4
24	10.9	10.4	12.5	14.7	18.2	23.1	23.5	28.8	22.7	20.1	14.4	13.4	153.7	83.5	150.6	15.8	5.5	0.4	28.9	0.6	4.6	56.4	78.8	64
25	11.6	11.9	11.7	14.6	17.7	20.5	25.1	24.5	21.8	18.1	15	10.5	71.4	94.2	75.6	58.1	17	11.4	12.4	16	60.6	11.3	52.5	20
26	9.3	9.1	13.4	15.4	18.3	20.9	25.6	25.3	21.9	18.3	14.3	11.7	27.1	37.3	37.1	53.2	4.2	2.3	1.6	1.5	2.2	90.3	164.4	79.8
27	11.8	9	11.9	14.6	17.4	21.8	27.1	25.6	20.7	16.8	14.4	10.3	93.1	12.2	4.3	53.5	92.5	3.7	0	12.3	13.1	63.8	161.8	57.2
28	9.7	12.8	11.6	14.8	17	20.1	24.3	27	22.7	19.2	13.5	10	18.4	106.9	12.3	15.2	10.8	5.3	36.5	0	3	23.9	294.2	49.6
29	9	10.4	11.4	12.5	16.3	21.9	24.2	24.7	22.2	18.6	15.2	11.9	159.8	26	60.4	36.6	69.8	4.6	5.6	3.7	36.8	26.6	36.8	78.6
30	9.9	11.8	13.1	15.2	18.7	22.1	23.9	23.3	23.6	19.4	15	13.1	23.5	62.5	20.8	64.3	57.4	9.1	5.9	77	13.2	74.8	29.9	220.9
31	10.6	12.3	11.9	15.2	14.7	23.4	26.5	27.1	21.1	20.7	15.6	12.6	64.1	9.6	92	54.7	60.5	58.4	0.4	1.9	13.5	13.8	208	128
32	10.4	10.6	12.9	14	17.6	22	23.4	24.7	22.8	18.6	17.3	12.5	27.9	155.9	29.2	28.1	3.4	12.8	0.2	8.1	46.7	67.1	38.5	44.6
33	10.7	12.2	11.8	14.4	16.1	21.5	24.6	25.9	22.7	20.7	14.7	13.3	19.7	29	66.2	60	77.5	1	0	4.9	9.2	61.1	112.6	138.6
34	9.6	10.3	11.9	16.7	16.4	22.4	24.8	27.8	23.2	18	14	12	24.7	38.8	31.1	34.1	3.4	7.2	0.2	27.4	1.8	35.5	19.4	51
35	8.8	10.9	11.6	14.9	16.3	21.9	25.7	27	23	19.9	15.3	12.2	14.6	13.9	141.2	18.8	74.5	0.8	29	28.3	61.7	24	24.3	101.7
36	12.6	11.7	12.3	14.3	15.5	20.6	26	26.3	23.7	18	15.3	12.2	156.3	5	19.8	44	70.2	13.9	0	0.4	0.4	152	41	175.7
37	9.2	9.9	11.3	14.8	18.3	21.6	25.5	25.3	24.6	20	13.7	11.1	99.9	22.8	10.9	70.7	32.3	13.1	0.2	16.1	36.9	40.5	194.5	75.8
38	13.5	10.9	10.9	14.1	19	22.5	26	25.9	23.3	19.9	13.6	14.3	51.9	52.2	42.4	28	33.9	7.9	6.3	2.4	34.4	43.5	87.4	153.1
39	11.9	13	12.6	14.1	19.4	22.3	25.4	25.9	23.5	18.3	14.8	14.9	134.6	210.5	82.4	23.2	31.3	11	0	6	44.4	31.4	54.1	29.6
40	11.7	8	12.6	13.6	19.6	20.4	25.2	24.6	23.8	19.6	15.1	11.1	108.7	89	31.9	22.9	8.7	33.1	0.2	8.6	157.2	82.7	132.7	45.6
41	10.7	11.1	11	14.5	20.9	24.4	24.1	24.1	22.3	19.6	14.9	11.8	24.3	22.5	38.1	33.7	14.4	7.5	0.2	0.7	159	40.2	13.4	50.8
42	10.3	9.1	11.3	14.7	20.4	23	23.1	25.3	24.3	18.4	14.5	12.6	37.3	82.5	50.9	56.2	96.6	19.7	5.7	0.1	27.7	89.9	163	40.8
43	10.1	11.3	13.2	14.5	17.4	24.3	25.4	25.5	24.2	18.7	16.6	12	80.7	97.3	44.1	24.4	5.8	6.5	7.6	5.1	76.1	219.6	119.3	96.5
44	12.5	12.3	11.4	16.4	17.2	21.4	24.2	25.5	24.5	18.9	13.4	11.2	89.3	27.8	175.1	30.2	8.7	18	1.4	3.3	6.7	71.2	45	25.9
45	11.1	11.1	11	14.6	18.4	23.8	26	27.6	24.6	18.8	16.3	14.4	19.5	21.7	82.1	14.9	60.8	12.2	4.8	1	10.8	100.7	47.9	86.4
46	11.6	13.2	11.7	13.2	17.6	22.3	24.2	27.5	22.1	19.6	14.9	11.1	267.5	75.6	10.2	46.7	47.1	6	1.8	0	55.2	104.1	28.1	45.6
47	10	12.2	13.5	13.6	18	20.7	27.3	26.2	24.4	21.4	14.1	13.5	98	22.2	73.5	58.3	11.3	18	0.1	2.7	100.8	13.6	77.9	39.4
48	11.5	12.6	12.5	14.3	18.3	22.7	24.8	27.6	21.1	20.9	16	11	200.3	25.1	33.4	22.4	22.2	15.4	8.2	1.3	0	75.4	29.7	29.5
49	12.3	10.4	13.7	14.7	20.7	24	25.6	26.7	23	20.7	15.1	11.5	41	32.4	7.9	78.6	16.9	0.7	11.9	6.4	44.7	143	84.9	86.2
50	10.2	11.4	10.9	14.8	19.2	22.7	27.9	28	22.5	19.8	15.4	13	65.8	16	121.5	62.6	2.6	14.8	0.7	1.3	27.7	41.7	33.4	111.4
51	12.3	11.1	11.6	15	17.9	22.2	26	26.5	22.9	18.5	15.5	13.9	17.7	96.3	14.6	7.9	47.7	14.1	5.5	0.8	14.1	60.8	17.6	59.1
52	12.3	11.9	13.3	13.3	17.9	23.1	25.9	27	22.5	21.4	14.7	10.1	64.4	36.3	39	19.5	11.7	10	13.7	0	7.7	70.6	82	52
53	13.5	9.9	12.6	14.5	16.5	23.2	27	27	23.3	20.8	15.4	12.4	33.6	26.5	178.8	24.2	37	1.5	3.3	51.8	2	48.8	132.8	66.6
54	11.5	14.1	13.2	14.9	19.6	25.8	27.4	25.4	24	21.8	17.2	12.3	35.1	47.3	50.7	28	13	0.8	0.9	5.1	75.2	267	36.6	27.5
55	13.9	10.8	11.7	15.4	17.8	21.7	27.8	26.2	23.2	20.2	15.7	13.8	36.8	42.9	105.4	21.8	97	10.4	0.5	53.1	32.4	68.4	233.2	64.9
56	11.3	12.3	13.5	15.3	17.4	23.9	27.7	26.2	23.3	19.6	15.8	11.3	71.4	61.4	48.5	50	29.8	8.3	0.1	26.4	103.9	18.5	79.3	28.2
57	13	10.5	13.6	14.5	21.5	23.4	22.4	26.8	23.7	21.5	14.1	12.7	45.8	8.8	8.6	39.7	0	4.9	3	5.1	90.5	35.1	7.3	43.6
58	11.5	11.4	12.7	14.1	19.8	23	27.6	25.9	22	18.7	16.1	11.7	66.4	215	58.9	51.3	14.2	5.4	0	0	33.1	101.6	86.1	74.8
59	11.9	11.7	14.4	14.3	21.1	22.5	26.2	28.8	24.1	20.4	15.3	12.8	139.1	100.3	53.6	22.1	43	2.3	0	0	28.9	122.2	160.2	81.3
60	10.4	13.2	11.8	14.7	18.6	22.7	25.9	27.3	24.7	21.1	14.7	14.5	200	164.9	107.7	58.6	49.4	23.8	0.1	2.9	7.1	13.4	52.6	122.5
61	12.3	11.1	13.1	14.8	19.4	23.5	27.6	27.4	24.4	19	15.5	12.7	70.2	17.9	84.4	30	15.6	11	0	0.2	13	86.4	248	52.8
62	11.8	12.1	13.3	14	18.6	22.8	25.7	26	24.1	20.5	15.9	13.8	21.3	44.9	42.7	30.1	10.3	98.2	10.2	10	111.2	79.5	62.7	124.4
63	10.4	13.2	13.9	14.4	18.8	25.1	25.4	29.2	23.4	23	15.8	13	27.9	43.4	24	27.7	5.9	8.5	4	0.1	12.9	23	111.9	25.1
64	10.9	11.6	11.8	15.4	19.9	22.6	28.9	26.6	25	21.3	15.7	14.3	75.4	29.5	31.2	28.5	50.3	7	1	2.4	13.4	62	34.2	150.7
65	12.5	11.9	12.2	15	18.4	19.4	29	25.7	24.8	19.7	16.8	13.2	65.3	14.1	90.1	39	61.2	8.8	11.2	0.3	106.7	84.7	171.1	77.7
66	11	12.7	14.7	15.5	17.9	23.7	24.3	27.2	25.7	20.7	15.2	14	57.1	64.5	60.8	124.1	11.5	25.8	2	3.6	108.7	134	98.8	110.6
67	13.5	11	13.1	15.1	17.4	21.4	28.2	27.9	24.6	21.2	15.4	13.8	22.8	69.4	40.5	34	24.5	30	0	3	13.9	120.1	121.5	51.2
68	13.1	9.5	13.9	15.1	19.6	22.2	23.7	28.2	23.3	19.9	15.6	14.6	90.4	139.9	130.3	8.8	34.7	23.6	18.8	0.2	146.2	14.6	162.7	59.3
69	11.2	11.7	13.5	17.2	19.8	24.4	26.3	26.8	22.8	21.9	16.6	12.9	65.4	58.8	28.1	11.9	17.1	3.6	1.1	8.1	72.9	38.1	119.5	131.7
70	11.6	12	13.2	14.5	20.5	25.1	27.3	30.1	23	21.3	15.2	13.1	69.7	18	73.1	12.2	2.1	0.3	0	8.3	8.3	198.4	77.5	169.1
71	11.9	12	13.9	13.8	19.9	24	26.7	29.4	24.9	21.3	17.4	14	4.2	59.6	19.8	24.4	21.6	3.3	3	0.3	19.8	28.7	57.8	102
72	13.4	11.2	14.9	15.1	17.4	23.2	25.8	26.3	24.9	21.4	16.3	14.5	33.2	20.1	6.1	8.7	20.6	1.8	10.3	55.9	18.8	24.6	77.1	184.8
73	12.9	13.3	13.7	12.2	18.2	24.5	26.4	26.3	24.5	19.2	15.8	13.7	56.3	12.6	52.4	110.8	45.5	13.3	2.9	43.8	62.6	34.2	16.9	10.5
74	10.2	9.8	14.3	16.8	21.1	23.5	28	28.6	23.6	23.7	16.1	14.9	43.7	45.4	82.6	54.5	14.7	12.9	0	27.9	67.6	17.7	81.3	21.8
75	13.2	14	13.7	15.1	17.7	22.2	26.6	30.5	23.8	21.4	14.8	14.8	66.7	16.5	16.5	57.1	8.1	8.6	0.9	0	97.7	38.2	77.4	85.5
76	14.6	13.7	10.9	16.8	19.2	23.6	32	29.5	25.5	20.2	16.1	14.2	63.5	107	30.3	13.2	93.5	17.1	0	0	2.7	61.6	109.2	81.2
77	12.2	13	13.6	16	19.6	24.6	25	26.1	25.5	21.3	16.8	13.6	67.8	77.2	37	35.1	11.7	2.3	3	30	1.5	13.7	127.2	130.4
78	13.2	11.1	14	16.6	21.5	24.3	28	28.6	26.4	22.2	15.3	13.7	80	74.1	102.4	23.4	29.7	78.8	15.6	11.6	44.2	93.5	120.8	78.1
79	11.8	14.3	14.8	16.7	19.7	25.8	27.9	30.3	25.8	20.8	15.8	15.9	9.8	34.2	32.1	23.5	30.1	19.4	7.6	0	0.8	59.7	174	47.6
80	14.3	13.3	14.3	15.2	17.8	23.9	28.2	27.6	24.9	20.8	15.9	14	66.8	50.9	40.5	33.8	28.2	1	0.2	0.5	27.1	7.8	37.5	79.9
81	12.2	11.6	14.2	16.2	21.2	22.5	27.4	27.2	26.5	19.8	15.7	14.7	88.8	46.9	42.6	9.4	15.1	2.4	0	0.2	0.9	162.1	25.2	109.6
82	11.9	11.2	13.5	15.5	18.3	22.5	26.4	27.9	23.7	22.8	16.8	13.7	141.3	92.5	26.9	15.2	10.5	0.5	8.1	4	123.3	148.2	10.4	81.1
83	11.9	12.9	11.7	15.9	20.7	20.6	30.7	26.4	25.4	20.9	15.4	12.2	61.7	43.3	25.4	28.8	16.2	5	0	7.3	12.3	116.8	208	28.4
84	12.7	13.9	14.7	16.5	18.5	23.9	28.7	27.4	26.2	21.7	14.7	12.6	82.4	79.2	73.6	22	119.4	35.6	0	34	8.2	32.2	33.6	66.7
85	11.4	12.5	13.5	16.3	22.2	23	27.7	29.8	27.2	23.1	16.4	15.1	224.5	82.7	131.1	44.2	87.6	3.8	31.1	0.7	6	24.1	79.7	77.4
86	12.5	11.9	12.6	16.5	16.5	26.1	28.5	25.6	26.7	20.4	17	13.2	10.5	65.7	19.2	34	34.4	18.2	23.1	6.3	3.5	29.3	53	44.1
87	12.7	11.8	14.1	16.1	20.2	23.9	28.7	30.7	25.5	24.1	17.2	13.2	146.4	119.2	52.5	57.7	1	5.8	4.4	4.8	29.2	39.5	140.3	60.7
88	11.9	16.6	13.9	14.6	20.6	23.6	29	27.8	26.4	22.1	17.8	14.6	39.4	40.9	31.7	61	9.3	5.9	5.6	82	29.1	134.2	70.4	85.7
89	11.5	12.9	13.8	15.2	19.5	25.3	28.9	30	28.1	23.1	15.4	14	47.3	52.2	56.6	44.3	61.4	18.8	25.3	0.2	5.6	42	94	74.9
90	15.2	8.7	13.3	15.1	19.1	24.5	27.9	30	24.4	22.8	15.5	14.7	150	59.4	3.2	39.2	23.5	5.4	5.7	0	15.9	108.4	49.3	44.8
91	12.7	13.4	14	15.6	19.7	26.2	26.7	29.6	26	20.5	16.8	13.7	68.1	54.6	14.1	18.3	34.6	16.7	0.7	2.1	47.9	77.7	31.2	227
92	12.2	15.2	14.2	15	19.7	26.8	30.4	27.1	25.4	21.6	15.8	13.6	62.1	41.2	70.7	35.5	16.3	4.1	0.9	11	31.3	28.7	143.1	121.8
93	14.2	13.5	14.3	16	19.7	23.6	29.8	29.6	26.3	20.7	17.2	16	70.9	51.3	67.6	26.4	86.3	6.5	0	4.3	24.5	78.4	41.4	110.5
94	12.2	12.8	15.2	17.3	16.4	22.8	28.7	30	23.4	23.5	17.7	13.4	14	83.2	97.6	77.7	128.9	1.5	0.4	0.4	40.2	33	66.2	12.5
95	12.8	12	16	16.2	22.3	24.4	29.3	29.5	26.7	20.1	18.1	13.8	15.1	54.6	27.5	10.4	28.3	11.1	2.9	0.6	28.3	48.3	123.5	58.8
96	11.8	11	14.1	18.7	22.1	24.9	29.8	27.1	26.8	21	15.5	14.5	70	42.4	113.5	17.1	9.8	67.1	2	46.8	27.1	15.2	53	210.6
97	14.8	13.7	13.7	17.2	20.6	24	29.2	27.6	25.6	22.3	15.9	13.8	68.7	15.2	61.7	65.6	47.3	23.9	0.5	11.5	13.3	373.5	192.6	100.4
98	12.6	12.7	14.6	15.4	20.4	25.9	27.7	27.3	24	21.9	17.2	14.5	115.1	68.6	37.2	75.9	25.9	0.5	0	0.9	68.2	93.3	45.5	33.1
99	14.8	12.5	14.9	16.2	20.2	22.6	28.3	28.5	26.2	21.8	17.5	14.5	23.1	121.6	54.8	73.2	91.9	34.2	2	5.5	13.4	32.3	17.5	130
100	14.1	13.4	13.1	15.9	20.1	23.8	29	28.9	25.5	22.2	16.5	15.1	71.5	12.4	55.9	32.5	0.1	2.2	2.3	0.2	0.4	26.2	121	32.7
101	11.1	14.2	13	17	21.1	26	29.9	30.2	26	21.2	16.8	15.4	41.4	26.9	76.3	88.7	22.5	6.4	1	4.9	12.9	146.9	89.7	67.9
102	10.9	12	15.1	18.4	22.1	24.2	28.4	29	26.4	22.2	16.9	13.5	103.4	45	44.2	26	9.9	43.1	0.3	30.6	5.5	39.9	82.9	52.5
103	11	15.7	14	17.4	20.7	23.1	27.6	30.3	26.4	22.2	14.8	13.9	10.4	12.7	1.1	58.1	14.2	24.9	6.3	2.5	1.5	47	34	63.7
104	14.4	11.3	12.8	15.2	20.7	23.3	28.4	28.4	25.9	25.3	15.5	11.9	72	62.2	26	9.6	10.9	27.5	0	0.1	20.4	9	33.9	79.4
105	11.5	12.7	12.4	15.4	18.1	24.3	28.8	29.9	26.1	23.5	18.2	15.8	78.4	86.9	24.1	19.1	67.6	18.9	9.8	0.9	2.4	34.9	156.8	202.3
106	14.1	11.4	15.5	17	19.5	26.3	30.7	28.7	26.3	22.9	17.9	14.9	68.7	78.2	60.7	25.8	49.7	65.4	3.2	7.7	16.5	67.1	15	45.9
107	13.4	17.2	13.5	14.5	21.6	27.5	29	28.1	25.8	22.4	16.9	14	26.4	81.7	52.9	42.4	35.3	0.6	0	32.4	8.4	24.7	162.7	59.2
108	12.1	13.8	13.1	17	18.8	25.6	29.1	27.9	26.7	22.2	16.4	16	47.2	130.4	15.5	84.9	47.3	17.9	0.2	4.5	30.5	56.6	93.6	80.3
109	12.6	11.2	13.4	15.8	21	25	25.9	27.3	24.3	22	17.1	14.6	62.3	42	49.3	52.9	16.6	4	0.4	8.7	24	65.1	82.6	70.8
110	11.5	11.7	13	16.6	20.2	24.8	28.9	29	26.3	21.8	17.3	15.2	15.1	196.7	4.3	26.8	25	3.7	0	3.6	55.1	4.2	90.5	117.9
111	14	13.4	15.3	15.1	20.8	26.9	29.2	30.7	25.7	21.1	18.2	14.7	51.3	50.3	36.5	18.6	40.5	10.9	0	0.1	41.2	54.5	20.5	76.8
112	13.6	12.5	13.9	15.8	19.8	27.8	28.5	29.5	25.4	21.2	15.5	13.7	91.3	110.2	26.7	77.6	55.4	40.3	0.2	6.6	40.9	76.2	9.3	64.3
113	14.2	14.1	13.6	15.3	19.1	26.2	26.4	29.8	24.2	23.5	16.9	14.5	212.4	28.5	10.7	13.4	1.1	18.8	9.7	15.6	82.9	93	19.9	125.4
114	12.9	14.4	14.4	16.3	19	28	26.1	30.7	26.4	21	17.2	13.1	17.3	55.5	25.8	16.1	33.2	8.6	25.5	0	51.3	33.8	108.3	66.1
115	12.5	14.2	10.9	16.8	18.8	26.3	25.9	30.5	27.3	22	16.7	15.1	48.5	40	1.7	28.7	25.8	0.8	2.8	0.2	4.4	19.9	52.8	16.8
116	12	12.5	12.5	15.8	21.5	24.7	28.6	29.9	26.4	21.4	16.3	15.7	60	39.9	78	33.9	17.6	29.8	4.2	0	36.3	82.7	62.3	165.3
117	11.9	13.4	12.3	16.4	20	24.9	29.8	29.8	25	22.9	17.5	15	79.4	25.5	75.4	39.1	33.9	14.8	0.1	0	3.2	199	32	67.1
118	11.2	12.8	13.5	14.8	21	23.4	27.9	29.4	27.3	22.6	15.8	13.2	43.9	36.5	20.8	29.2	15.3	3.5	4.5	1.4	25	72.6	57.2	109.9
119	13.2	11.2	14.4	16.2	20.3	25.2	27	30.4	27	24.5	17.5	14.1	71.6	35.1	39.6	31.6	11.4	2.4	0.6	4.6	9	28	124.3	86.6
120	13.1	12.5	13.4	14.6	21.7	25.9	27.4	27.6	26.1	20	17.7	14.2	51.6	12.5	9.2	52.2	10.3	2.5	0	6.5	42.3	174.9	22.1	78.3
121	14.2	10.6	13.1	17.1	21.6	23.8	25.8	29.1	26.1	20.8	14.8	14.9	46.6	81.2	13.9	91.7	18.1	6.7	0.3	16.4	26.5	146.6	123.9	163.1
122	12.1	12.5	13.9	15.6	19.4	27.2	25.4	30	26.1	22.6	18.9	15	32.7	101.6	41.5	24.1	65.9	6.3	0.3	0.1	3.2	46.7	7.5	39.9
123	12.7	12.6	15.2	16.4	22	23.9	30	29.9	24.7	20.7	17.5	15	5.9	24	71.6	25.6	0.1	14.7	7.4	15.5	0.1	78	32.9	68.1
124	11.5	15.3	13.5	16.8	20.7	23.3	27.2	28.2	27	20.2	15.2	13.6	13.1	11.2	28.9	51.6	5.7	3.1	11.8	1.8	57.2	53.3	142.2	80.7
125	12.7	12.6	15.1	15.6	21.9	26.9	26.8	29.1	25.8	23.3	17.4	16.1	94.3	20	82.2	32.5	0.6	13	0	0	64.4	26.7	24.7	39
126	10.6	13.2	14.4	16.4	21.5	25.2	28.8	28.1	26.8	21.8	17.6	13.4	6.5	93.5	5.1	10.9	18.7	33.5	0	0.4	68.9	72.6	229.7	75.3
127	11.2	12.5	12.9	16.8	20.6	23.1	27.7	28.8	26.4	21.5	17.8	14.2	83.8	19.8	59.1	56.3	68.2	2.5	5.5	0.1	4.6	110.2	251.2	105.5
128	13.4	11.3	13.5	16.8	18.4	25.5	28.2	28.3	25.8	22.5	16.9	15.3	30.6	80.2	97.2	98.9	23.7	0.6	0.5	29.8	49.1	19.4	230.6	38.4
129	14.1	14.7	14.5	17.6	18.6	24.8	29.6	30.3	25.5	22.1	16.5	12.9	43	85	54	22.9	2	54.8	0.8	1.5	47.4	10	15.2	158.5
130	12	13.9	13.8	17.4	20	27	26.2	29.2	26.5	22.1	18	13.2	51	30.8	33.1	33.7	8.7	1.5	0.4	0.7	9.3	37.1	152.7	35.2
131	11.7	13.2	13.8	16.8	21.7	25.4	27	29.6	26.2	20.7	18.4	15	49.1	38.6	63.4	22	9.1	18.6	0.4	0	29.9	7	158.4	34.1
132	13.7	12.3	16.2	14.1	22.2	23.6	26.6	31.1	26	23.4	17.3	14.2	185.7	55.9	39.9	54.2	17.6	63	29.3	0.3	27.4	73.7	87.1	86.6
133	13.2	11.8	13.6	14.8	21.7	24.4	27.2	29.8	25.4	22.4	16.4	15.4	114.2	143.4	14.6	44.4	5.6	38.2	0.7	0.2	42.3	41.7	25.9	55.7
134	13.6	13.6	13.8	17.3	21.3	25.6	28.8	29.4	25.6	21.8	17.7	15.5	81.9	98.4	46.2	49.3	59.9	3.1	1.2	2.4	12.9	40.7	36.1	106
135	12.4	14	15.2	15.5	21	25	27	26.9	25.2	22.5	16.3	14.2	43.5	40.9	8.6	25.2	26.2	1.1	4.4	0	16.3	18.5	79.5	273.8
136	12.4	13.5	14.8	16.3	20.2	24	28.8	28.6	25	21.9	15.5	14.4	60.3	28.4	4.4	59.3	8	17.8	3.8	41.7	6.6	14.2	36.3	28.8
137	13.1	13.4	12.5	16.5	18.3	25.1	28	30.3	26.7	23.8	18.7	12.9	12.6	30.4	75.8	59.8	90	0.2	0	10.7	8.1	115.1	18	48.2
138	12.7	12.3	12	15.7	22	26.1	25.3	28.7	26.2	21	15.8	12.8	18.1	66.9	24.5	15	39.3	6.9	1.7	17.6	22	16.1	124.4	14.9
139	10.6	10.7	15.2	16.4	20.4	27.4	27.7	31.4	26.3	22.2	16	13	28.3	42.7	10.1	74.8	64.7	2.8	8.1	0	39.7	198.5	47.2	26.3
140	10.7	13.4	14.7	16.4	19.6	24.8	29.5	27.8	26.7	21.1	17.9	14.1	38	26.5	92.2	20.3	118.2	15.2	2.6	3.6	32.6	111.4	29.9	99.8
141	9.7	13	13.5	15.3	20.7	23.2	28.9	28.7	25.3	21.7	16.7	16.3	21.8	60.7	16.1	35.2	21.8	6.6	0.3	0	58.9	105.5	288.1	89.9
142	13.6	11.7	12	17	19	25.2	28.3	31.1	25.5	20.4	17.3	13.6	12.9	22.6	23.3	34.3	17.7	14.6	0.7	0.2	82.4	50.4	111.1	53.9
143	12.3	14.8	13.8	17.3	17.4	23.1	30.8	28.4	25.7	22.3	16	13.8	114.4	7.9	28.8	61.3	41.1	11.4	0	6.3	15.3	15.5	46.1	233.9
