#header info#
40.4	#latitude; used for cacluating drought index in model bugmann#
65	#meter a.s.l. of climate station#

#temperature lapse rate with increasing altitude: #
-0.48	-0.51	-0.46	-0.49	-0.46	-0.37	-0.31	-0.35	-0.42	-0.38	-0.47	-0.50

#precipitation lapse rate with increasing altitude: #
5.97	3.12	2.35	4.56	1.71	0.74	0.49	1.16	0.79	0.31	1.82	7.01

100	#meter: corrections (see above) every x meter. #

#	mean monthly temperature (∞C) total monthly precipitation (mm) #
#year	jan.T	feb.T	mar.T	apr.T	may.T	jun.T	jul.T	aug.T	sep.T	oct.T	nov.T	dec.T	jan.P	feb.P	mar.P	apr.P	may.P	jun.P	jul.P	aug.P	sep.P	oct.P	nov.P	dec.P#
29	11.7	11.5	12.4	13.8	17.2	22.9	25.8	26.5	23.6	19.7	16.4	13	202.8	19.2	67	16.5	71.2	1.4	5.8	3.2	36.3	22.1	20.9	58.9
30	10.9	13.1	14.7	16	19.6	23.2	25.5	25	25.1	20.4	16.3	15.4	31	33.8	15.4	91.2	65.5	4.7	5.4	109.2	15.6	75.9	16.4	36.7
31	12	13.6	12.8	16	15.5	24.6	27.9	28.9	22.8	21.9	16.9	14.1	52.1	1.3	109.7	72.6	54	76.8	0.8	1.4	11.5	10	184.4	42.6
32	11.4	12	14.3	15.4	18.7	23.1	25.2	26.5	24.2	19.6	18.6	12.6	27.8	160.8	24.7	19	2	8.8	0	8.5	48.1	66.6	13.9	23.9
33	11.4	13.5	12.8	15.2	17	22.5	26.2	27.7	24.3	21.9	16	14.6	17.6	9.1	74.2	65.5	79	0.1	0	4.5	9.5	60.2	98.2	20.4
34	10.7	11.4	13.2	17.8	17.5	23.5	26.4	29.6	25	19.1	15.1	12.6	42	35	28.3	60.6	1.6	2.9	0.1	33.7	2.1	31.2	12.4	47
35	10	12	12.2	16.4	17.2	22.9	27.1	28.7	24.3	21.1	16.6	13.7	43.5	7.1	184.2	14.4	76.5	0	48	35.2	63.5	19.6	11.9	61.9
36	14.2	12.8	13.7	15.3	16.3	21.9	27.4	28.1	25.6	19	16.6	14.8	57.3	0.9	15.3	39.7	67.8	12.9	0	0.2	0.5	169.4	24.6	92.7
37	11.4	11	12.7	15.5	19.3	22.8	27.1	27	26	21.1	15	12.9	145.9	22.7	7.3	89.4	33.2	10	0.2	18.7	44.2	36.8	213.8	143.8
38	14	12.1	11.9	15.5	20	23.7	27.4	27.7	24.7	21	14.9	15.3	7.7	41.8	44.7	18.6	36.8	3.5	10.1	1.9	36.1	40.1	86.9	7.7
39	13.6	14.6	13.6	15.5	20.5	23.5	26.9	27.7	24.8	19.4	16.1	13.2	70.3	136.1	94.5	13.1	34.7	6.7	0	5.7	47	26.9	39.9	0.3
40	13.3	9	13.9	15.1	20.7	21.8	26.8	26.4	24.8	20.7	16.3	12.3	61.5	176.3	28.7	10.3	8.1	47.6	0.1	9	165.1	85	118	127.6
41	11.6	12.2	12.1	15.7	22.1	25.4	25.8	25.9	23.4	20.7	16.1	12.7	25.1	13.2	39	27.8	16.6	2.2	0	0.5	153.1	36.3	6.2	80.1
42	11.6	10.2	12.4	15.6	21.3	24.2	25	27.1	25.7	19.5	15.7	12.8	46.4	127.2	55.3	62	125.1	16.2	3	0	31.7	93.1	164	31.8
43	12	12.6	14.5	15.9	18.5	25.3	27	27.3	25.4	19.7	17.9	13.8	94	83.5	42.4	16.5	3.7	1.7	9.8	4.8	82.7	254.6	83.9	94.5
44	13.7	13.6	11.9	17.6	18.2	22.7	25.9	27.2	26.1	20	14.5	11.8	35.8	9.4	238.3	43.6	5.9	17.8	0.7	2.8	8.4	71.1	42.9	103.8
45	11.8	12.3	11.7	16.3	19.4	24.9	27.5	29.4	26.2	19.8	17.5	14.6	17.3	13.1	100.4	7.7	68.2	6.4	6.9	0.6	13.3	106.1	26.4	5.3
46	14.3	14.7	13.2	14.3	18.6	23.5	25.9	29.3	23.5	20.6	16.1	12.4	174.2	29.8	6.6	28.1	48.5	2.4	0.8	0	50.4	110.4	17.6	155.9
47	12.1	13.4	14.6	14.5	19.1	22.1	28.7	27.9	25.6	22.6	15.3	13.2	124.2	7.7	80.3	44.8	9.2	19.9	0.2	2.1	109.1	9.7	73.5	12.3
48	13.9	13.9	13.7	15.8	19.3	23.9	26.5	29.4	23.4	22.1	17.2	11.9	138.2	7.3	31	12.4	21.1	11.7	8.3	0.8	0	76.5	15	150.5
49	13.1	11.4	15.5	15.3	21.9	24.9	27.2	28.5	24.4	21.7	16.3	13.6	17.8	32.9	3.9	92.8	19.2	0	15.8	6.1	43.6	158.6	71.3	165.5
50	12	12.5	11.5	15.6	20.4	23.9	29.2	29.8	24	20.9	16.6	14.6	86.5	8	159.8	68.9	1.7	11.2	1.8	0.9	25.5	37.9	20.5	58.5
51	12.7	12.4	13	17	18.8	23.5	27.6	28.3	24.5	19.6	16.7	14	7.7	92.6	10.9	3	49.9	11.2	7.3	0.5	13.4	58.9	8.5	11.9
52	13.5	13.1	14.6	14.9	19	24.3	27.5	28.8	24.2	22.5	16	12.4	31.5	20.1	36.5	5.5	9.4	5.4	19.2	0	6.8	70.9	72.9	333
53	13.9	10.9	13.2	15.9	17.5	24.2	28.4	28.8	25.1	21.9	16.7	13.7	6.6	33.2	238.5	14.3	33.7	0.1	5.6	67.2	2	45.8	118.9	81.6
54	12.5	15.6	14.4	16.2	20.8	26.6	28.8	27.2	25.3	22.9	18.4	12.5	29	9.7	51.4	21	12.7	0	1.6	4.8	78.1	316.6	15.8	59.4
55	14.2	11.9	12.4	16.8	18.7	23	29.2	27.9	24.7	21.4	17	14.2	5.4	41.5	133.1	17.6	111.4	7.7	1.1	69.2	31.4	67.8	225.8	18.7
56	12.9	13.6	14.7	16.3	18.4	25	29.1	27.9	24.5	20.7	17	12.2	62.3	35.6	48.4	56.1	27.8	3.4	0.2	31.9	101.8	14	60.6	151.1
57	13.8	11.4	15.3	15.6	22.9	24.5	24.4	28.6	24.9	22.7	15.2	13.3	15.4	7.5	4.6	30.4	0	1.4	0.5	4.6	90.7	30.9	4.1	58
58	13	12.8	13.7	15.1	21	24.2	29	27.7	23.5	19.7	17.4	13.7	54.9	229	64	39.6	14.2	1.9	0	0	27.9	106.5	64	164.5
59	13.9	13	15.7	15.8	22.2	23.7	27.8	30.6	25.6	21.5	16.6	14.3	96.9	87.1	52.9	10.4	54.6	0.5	0	0	29.8	132.2	154.3	76.3
60	13.2	14.7	12.5	15.5	19.6	24	27.5	29	26.3	22.3	15.9	15.6	222.4	108	136.7	56.5	54.3	24.8	0.1	2.3	8.1	9.4	44.6	17
61	13.6	12.2	14	16.1	20.5	24.7	29	29.2	26	20.1	16.8	13.7	42.7	13.2	98.2	21.2	15.3	6.3	0	0.1	13.9	88.5	253	74.4
62	12.5	13.3	14.5	15.3	19.8	24.4	27.4	27.8	25.3	21.6	17.2	15.4	18.1	27.9	41.8	15.3	8.6	167.3	11.3	10.4	112.3	80.8	45.2	45.2
63	11.7	14.6	15.3	15.7	19.9	26.2	27.1	31.1	25	24.2	17	12.9	49.5	15.7	19.1	15.1	4.4	2.9	3.2	0	12	18.7	96.5	38.1
64	12.7	12.7	12.9	16.7	21	23.8	30.2	28.4	26.5	22.5	16.9	16	86.6	21.3	30.3	24.1	59.7	3.6	3	1.8	15.1	60.7	21.9	32.7
65	13.7	13	13	16.1	19.3	20.9	30.3	27.5	25.9	20.8	18.1	14.5	36.7	6.6	109.8	32.4	67.4	9.4	26	0.2	111.3	86.7	143.4	63.3
66	12.6	14	15.9	15.6	19	25	26.2	29	26.8	21.7	16.4	15.4	67.2	38.8	62.2	174.8	8.7	26.1	0.6	3	119.7	146.8	92.5	36.4
67	13.8	12.1	14.3	16.4	18.5	22.9	29.6	29.7	26.2	22.3	16.6	14.2	5.7	78.7	39.7	26.9	21.3	42.1	0	2.4	14.6	130	115.7	26.6
68	14.4	10.6	14.7	17	20.6	23.6	25.7	30.1	24.5	21	16.9	14.7	41.5	236.8	161.9	2.7	37.8	28.1	13.4	0.1	138.3	10.5	158.8	11.3
69	12.9	12.9	14.9	18.9	21	25.5	28	28.6	24.2	23.1	17.8	15.4	73.5	52.6	24.2	12.8	16.9	0.8	0.8	8.1	64.9	34.3	98	124
70	13.2	13.1	14.2	16.3	21.8	26	28.9	31.9	24.7	22.4	16.5	16	67.2	9.9	83.1	3.2	1.5	0	0	8	6.8	227.9	70.7	119.8
71	12	13.2	15.4	15.3	21	25.2	28.3	31.2	26.4	22.5	18.6	15.4	4.9	49.2	15	8.1	22.2	0.7	3	0.1	20.8	24.2	34	39.3
72	14	12.2	16.7	17	18.5	24.3	27.6	28.1	26.4	22.6	17.6	16.7	11.3	18.8	2.6	2.4	16.8	0.3	10.2	73.3	19.7	20.1	60	38.2
73	14	14.5	14.8	12.7	19.2	25.8	28.1	28.1	25.9	20.3	17	12.5	29.7	2.8	54.2	68.1	46.1	8.6	2.5	56.2	62.4	29.7	9.5	16.5
74	11.9	10.8	15.3	17.7	22.3	24.8	29.5	30.4	25	25	17.4	13.7	87.4	80.1	93.2	79.1	15.8	9.9	0	33.5	62.7	13.7	67.4	3.6
75	14.3	15.3	15.2	16	18.8	23.6	28.3	32.4	25	22.6	16	15.5	31.2	2.8	11.9	52.1	5.2	6.4	0.5	0	91.7	34.3	78.3	14.2
76	15.3	15.2	11.9	18.5	20.1	25	33.1	31.4	27.3	21.3	17.4	15.2	12.1	62.3	31.1	11	109.3	15.5	0	0	3.2	60.1	98.3	33.3
77	13.7	14.4	14.9	17.2	20.7	25.7	26.9	27.9	27.3	22.5	18.1	15.8	53.3	51.3	35.2	32.8	10.1	0.3	1.2	37.1	1.7	9.8	108.1	80.3
78	14.5	12.3	14.9	18	22.6	25.8	29.6	30.5	27.7	23.3	16.6	15	40.1	92.6	122.4	22.4	35.1	128	25.2	12.2	50.5	98.2	124	54.5
79	12.3	15.7	16.2	18.1	20.7	27.1	29.5	32.2	27.7	21.9	17.1	15.1	13.3	8.8	27.7	23.1	30.9	14.4	11.3	0	1	58.1	179.9	1.4
80	15.1	14.6	15.6	16.4	18.9	25.1	29.8	29.5	26.5	22	17.1	15.2	17.2	27.4	38.3	22.4	24.7	0.1	0.3	0.3	27.2	4.8	28.1	45.5
81	13.9	12.8	15.4	18.2	22.4	23.7	29	29.1	28.4	20.9	17	16	73.7	48.4	41.3	4.5	15.7	0.7	0	0.1	1.2	181.7	17.7	27.1
82	14.1	12.5	14.8	17.2	19.4	23.7	28.2	29.8	24.9	23.9	18	15.1	127.1	118.6	23.6	6.7	7.4	0	7.5	3.5	112.7	165.8	4.2	62.3
83	13.4	14.1	12.8	17.3	21.8	22.1	32.1	28.2	27	22	16.7	13.2	61.8	27.7	24.1	22.2	16.2	4.1	0	7.3	12.9	126.2	234.3	137.1
84	14.2	15.4	15.7	18	19.4	25.4	30.3	29.3	27.9	22.9	15.9	14.4	56.6	42.2	80.9	18.7	135.8	47.9	0	42.6	9.7	28	32.5	153
85	14.3	13.9	14.2	17.3	23.3	24.3	29.4	31.7	28.8	24.3	17.7	15.6	229.9	74.1	167.6	45.5	114.9	1.6	45.5	0.4	8.1	19.9	68.2	14.1
86	12.9	13.1	13.9	17.7	17.4	27.3	30.1	27.5	28.5	21.5	18.3	14.2	9.3	71	16	33.4	27.5	13.4	38	6.3	4.5	24.9	37.5	79.5
87	14.8	13.1	15.2	17	21.5	25.2	30.3	32.6	27	25.3	18.5	14.6	103.5	143.4	54.6	61.5	0.5	2.9	7.1	4.2	29.7	36.2	124.5	99.5
88	13.2	18.2	15.1	15.5	21.8	24.9	30.5	29.7	27.9	23.2	19.1	15.6	44.9	3.6	29	43.2	8.1	3.2	9.6	111.4	32.1	148.1	47.7	32.7
89	13	14.2	14.9	16.3	20.5	26.6	30.5	31.9	29.7	24.3	16.7	15.3	65.4	39.2	60.8	31.2	66.7	16.6	43	0.1	8.4	38.9	99.1	53.6
90	16.6	9.6	15.1	16.4	20.2	25.7	29.6	32	26.1	23.9	16.7	14.8	35.3	163.6	1.3	24.6	21.2	2.3	6.8	0	14	116.7	46.8	17.7
91	14.2	14.7	15.6	17.3	20.7	27.5	28.6	31.5	27.5	21.6	18	17.2	50.8	35.2	9.7	8.2	34.6	12.1	0.2	1.5	49.7	79.1	20.9	148.5
92	13.8	16.7	15.2	16.3	20.9	27.9	31.8	28.9	26.9	22.8	17	15.9	59.6	9.2	79.1	19.3	14.2	0.8	2.6	12	30.9	24.4	154.6	112.8
93	15.3	14.9	15.4	17.4	20.7	24.9	31.4	31.5	27.8	21.8	18.4	16.6	23.7	30.1	74.5	17.6	98.2	3.9	0	3.7	26.4	79.9	27.6	7
94	12.9	14.1	16.2	17.9	17.2	24.1	30.3	31.9	25	24.7	19	13	17.4	74.3	113	116.6	132.7	0.3	0.4	0.2	33	29.2	46.3	44.7
95	13.4	13.2	17.6	18.1	23.4	25.7	30.9	31.4	28.2	21.3	19.4	14.9	11.5	59.3	21.5	4.2	33.4	8.1	5.2	0.3	31.7	45.2	97	61.6
96	13.6	12.1	14.9	20.2	23.3	26.4	31.4	29	28.3	22.2	16.7	17.4	77.8	62.5	140	26.7	9.9	108.8	4.3	61.2	30.7	11.1	51.4	75.5
97	15.7	14.9	14.7	18	21.7	25.4	30.8	29.5	27.3	23.3	17.3	15.7	15.1	4.7	68.1	92.9	52.8	28.7	0.9	12.5	13.5	455.3	211.2	82.6
98	14.5	14	15.9	16.1	21.5	26.9	29.5	29.2	25.4	23	18.4	14.4	89.6	59.9	34.6	72	26.2	0	0	0.5	60.3	98.1	31.3	19.8
99	15	13.9	16.1	16.9	21.2	24.2	30	30.4	27.8	23	18.7	16.4	3.4	125.8	55.9	83.5	107.8	54.5	2.4	5.1	14.6	28.2	8.1	51.6
100	15.2	14.6	14.1	17.2	21.5	25.1	30.6	30.8	27.5	23.4	17.8	14.6	25.7	4.2	61.8	23.7	0	0.5	3.6	0.1	0.5	21.9	116.1	9.4
101	12.7	15.6	13.8	17.5	22.2	27.1	31.5	32.1	27.7	22.3	18.1	15.7	72.1	8.3	90.5	128.4	23.6	2.3	2.3	4.4	13.8	163.6	77.8	9.6
102	13.2	13.2	16.4	19.7	23.4	25.7	30.1	30.9	28.1	23.4	18.2	14.6	150.2	46.4	42.2	40.3	10.2	64	0.2	37.7	6.4	36.4	69.7	76.6
103	11.9	17.2	16	18.2	21.9	24.6	29.4	32.3	28.3	23.4	16	15	29	0.7	0.3	82.8	13.3	33.9	6.9	1.9	1.8	44.3	34.5	59.1
104	15.4	12.5	14	17.2	21.9	24.8	30.1	30.3	27.5	26.6	16.7	14.6	21.8	84.2	23.9	2	9.7	37.8	0	0	21.3	6	30.3	277.7
105	13.5	14.1	13.6	17.1	19	25.7	30.5	31.9	27.9	24.8	19.6	17.8	96.7	79.8	22.1	8	68.1	19.5	15.8	0.6	2.7	31.2	128.1	17.6
106	15.2	12.6	16.7	18.4	20.6	27.7	32.1	30.6	27.9	24.1	19.2	14.9	23.8	105.5	62.2	25.1	52.1	95.5	8.9	7.7	18.1	67.3	5.8	15.8
107	14	18.9	14.6	15.7	22.7	28.4	30.6	30	27.5	23.6	18.2	15	13.3	11.6	56.8	21.6	40.6	0	0	40.5	8.8	20.4	157.6	49.5
108	13.5	15.3	14.4	17.6	19.8	26.9	30.7	29.8	28.2	23.4	17.7	16.2	49.9	97.8	11.9	122.1	47	15	0.3	4.1	34.1	55	86.5	4.3
109	14	12.3	14.5	16.8	22.2	26.2	27.9	29.2	26	23.2	18.4	15.4	50.6	58.2	52.1	48.6	16.5	1.2	0.1	9	21.1	64.8	67.7	30.2
110	12.4	13	14.6	18	21.3	26	30.5	30.9	27.7	23.1	18.6	16.5	28.2	261	2	23	24.7	1.1	0	3	58.3	2.2	73.6	22.7
111	14.9	14.7	16.7	16.7	21.9	28	30.8	32.6	27.1	22.2	19.5	15.6	18.8	31.1	32.6	6.3	44.8	5.1	0	0	41.5	52.5	8.3	29.4
112	15	13.9	15.3	16.5	20.8	29.1	30.1	31.4	26.9	22.4	16.7	14.9	45	113	23.2	82.9	60.1	41.5	0.1	6.4	40.2	77.6	6.1	74.4
113	16.3	15.5	15.1	17.2	20.4	27.5	28.3	31.7	25.6	24.7	18.2	16.3	91	9.4	6.9	4	0.4	14.8	8.1	17.4	74.9	98.2	11.1	54
114	13.5	15.9	15.9	18	20.1	29.1	28.1	32.6	27.8	22.1	18.5	14.8	12.8	22.6	21.6	9.1	31.5	2.5	25.8	0	54.8	29.7	92.5	121.4
115	13.8	15.6	12.5	18.2	19.9	27.3	27.9	32.4	29	23.2	17.9	13.9	42.8	15.3	0.6	27.8	22.8	0	1.2	0.1	5.9	15.6	41.4	5.1
116	13.6	13.7	13.3	17.1	22.7	26.1	30.2	31.8	27.8	22.5	17.5	17.3	65.1	34.1	94.4	24.2	18.5	36.5	6	0	39.1	85.3	54.3	15.5
117	13.8	14.7	13.1	17.6	21.1	26.2	31.3	31.7	26.8	24	18.8	15.5	83.1	12.2	91.4	37.7	34.7	12.3	0.1	0	3	230.1	18.2	17.6
118	12.8	14	14.9	16.3	22.2	24.7	29.6	31.3	28.7	23.7	17.1	15.6	69.6	26.5	17	13	15	1.4	5.1	0.9	29.7	73.7	52.7	137.6
119	14.6	12.3	15.6	17.5	21.5	26.4	28.8	32.3	28.7	25.8	18.8	15.5	41.6	47.6	37.9	25.8	9.8	0.4	0.2	4.1	11.1	24.1	106.1	60.7
120	14.3	13.6	15	15.7	23	27	29.2	29.5	27.6	21	18.9	15.4	31.4	7.7	5.6	32.4	10.1	0.3	0	6.4	44.3	198.1	10.6	50.2
121	15	11.7	14.5	17.6	22.8	25.2	27.8	31	27.6	21.9	16.1	17	14.1	135.6	10.2	136.9	19.3	3.9	0	18.6	28	163	146.4	42.9
122	13.2	13.9	15.1	17.1	20.4	28.3	27.4	32	27.9	23.8	20.1	14.8	37.1	102.8	41.1	13.1	71.3	1.6	0	0	3.6	44	1.5	12.7
123	12.9	13.8	16.3	17.8	23.4	25.3	31.5	31.8	26.9	21.8	18.8	15.5	5.6	17	77.4	19.8	0	14	16	17.2	0.1	79.6	19	18.4
124	12.4	16.7	14.8	17.8	21.9	24.6	29	30.1	28.4	21.3	16.5	15.3	25.3	0.8	26.3	61.3	4.4	1.2	13	1.3	63.8	50.9	163.6	85.3
125	14.4	13.8	16.2	17	23.3	28.1	28.7	31	27.2	24.6	18.7	15.2	70.3	13.3	92	21.5	0.3	7	0	0	65.5	22.6	13.2	1.6
126	11.4	14.6	16.2	18.3	22.7	26.6	30.5	30	28.1	22.9	18.9	15.1	26.8	76	2.2	5.1	19.8	41.3	0	0.2	74.9	73.4	218.5	103.9
127	13.3	13.7	13.9	17.7	21.7	24.4	29.5	30.7	28.1	22.6	19.1	15.9	114.5	13.6	66.6	68.4	79.6	0.8	6.1	0	5.3	118.4	239	60
128	14.1	12.4	14.3	17.2	19.5	26.6	29.9	30.2	27.2	23.7	18.2	14.9	15.4	112.6	118.7	140.3	20	0	0.5	36.8	49.9	15.2	235.6	6.9
129	14.8	16.2	15.6	19	19.8	26.3	31.1	32.2	26.9	23.4	17.7	16.2	14.3	39.5	56	26.3	0.8	84	1.6	1	47	6.6	8.6	207.5
130	13.5	15.2	15	18.6	21.1	28	28.1	31.1	28.1	23.3	19.4	14	54.5	12.4	30.9	41.3	6.8	0.1	0.1	0.4	10.6	33.4	127	83
131	13.2	14.5	14.8	18.3	22.9	26.7	28.8	31.6	27.7	21.9	19.7	14.6	62	23.4	70.3	18.5	8.8	16.5	0.2	0	31.9	4.2	127.2	10.8
132	15.8	13.5	17.7	15.2	23.5	25.2	28.5	33	27.5	24.6	18.6	15.6	94.3	55.4	35.1	29.3	19.7	110.1	33.6	0.1	28.6	75.2	70.3	51.2
133	15	13.1	15.1	15.9	23	25.8	29	31.7	26.9	23.6	17.6	15.4	68.3	182.5	10.6	26	4.9	53.7	0.4	0.1	41.6	38.4	17.9	7.8
134	14.9	15.1	15	18.3	22.4	26.8	30.4	31.3	27.2	22.9	19	16.4	39.7	70.3	47.2	66.1	71.6	0.6	1.7	1.8	13	37.2	20.8	13.6
135	13.6	15.3	17	16.9	22.1	26.1	28.9	28.8	26.9	23.7	17.6	17.9	39.8	18	4.5	13.2	27.7	0.1	3.6	0	15.7	14.4	72.8	117.3
136	13.9	14.8	16.6	17.1	21.4	25.4	30.4	30.5	26.7	23.2	16.8	14.2	52.1	13.1	1.7	64.3	6.3	18.5	5.7	53.4	6.2	10.3	32.2	20.5
137	13.5	14.7	13.3	17.3	19.3	26.1	29.7	32.2	28.4	24.9	19.9	14.3	8	15.6	91.5	68.9	96.2	0	0	11.2	9.6	125.2	6.1	122.6
138	13.3	13.5	13.1	17.5	23.1	27.3	27.4	30.6	27.7	22.1	17.1	12.9	15.3	68.3	23.1	6.1	47	2.5	0.4	20.1	23.5	11.9	131	89.4
139	12.1	11.7	16.9	17	21.5	28.4	29.5	33.4	27.8	23.3	17.3	13.6	67.6	70.8	5.6	89.8	74.3	0.3	9.7	0	42.3	229.1	40.6	86.8
140	12.4	14.7	15.6	18	20.6	26.1	31.1	29.7	28.1	22.2	19.2	15.8	77.7	12.8	107.3	13.9	138.5	13	5	3.1	36.2	119.8	15.2	66.1
141	11.3	14.3	14.9	16.5	21.9	24.5	30.5	30.6	26.7	22.9	18.1	16.4	85.2	46.9	12.1	21.2	22.1	4.3	0.4	0	57.4	112.8	308.2	3
142	13.8	12.7	13.1	18.3	20.1	26.5	30	33.1	26.9	21.6	18.6	14.7	5.2	24.6	21.6	38.2	14.8	11.3	0.7	0.1	81.8	47.7	94.9	70
143	14.3	16.1	15.1	18.1	18.4	24.5	32.2	30.3	27.3	23.5	17.2	17.3	99.9	0.7	25.7	86.3	36	10.6	0.1	6.1	15.7	11.5	39.8	144.7
