#header info#
39.25	#latitude; used for cacluating drought index in model bugmann#
5	#meter a.s.l. of climate station#

#temperature lapse rate with increasing altitude: #
-0.61	-0.64	-0.58	-0.60	-0.53	-0.44	-0.40	-0.48	-0.57	-0.53	-0.63	-0.64

#precipitation lapse rate with increasing altitude: #
8.19	6.74	6.91	6.83	3.78	1.68	0.99	1.28	3.95	6.34	8.80	11.12

100	#meter: corrections (see above) every x meter. #

#	mean monthly temperature (∞C) total monthly precipitation (mm) #
#year	jan.T	feb.T	mar.T	apr.T	may.T	jun.T	jul.T	aug.T	sep.T	oct.T	nov.T	dec.T	jan.P	feb.P	mar.P	apr.P	may.P	jun.P	jul.P	aug.P	sep.P	oct.P	nov.P	dec.P#
20	8.8	11.7	12.4	13.9	19.6	23	27.5	28.4	23	19.7	13.8	8.9	95.3	28.7	36.6	24.6	12.7	3.9	0.1	10.8	1.5	19.1	50.5	60.7
21	9.2	9.5	13.2	13.3	16.8	23.7	27.5	26.5	21.5	19	14.8	10.8	23.6	58.5	2.8	74.5	17.7	3.9	0.1	1.4	26.5	45.1	90.6	37.7
22	10	10.2	12.2	13.5	17.4	23.1	28	26.2	23.8	19.8	15.1	12.9	81.3	111.5	124	71.2	125.5	8.2	6.5	10	34.2	49.6	76.7	37.3
23	12.1	7.9	14.6	14.2	20.1	24.4	25.7	25.3	22.8	18.9	15.6	12.3	76.5	87.3	18.8	24.2	3.2	5.7	0.9	40.4	59.8	11.2	222	62
24	10.7	10.9	13	15.9	19	24	23.7	30.1	24	20.8	14.6	12.8	112.9	68.2	120.4	12.1	4.6	0.1	6	4.8	4.9	86.4	49.1	12.9
25	11.5	12.4	12.3	15	18.3	21.5	25.4	25.2	22.6	19.9	15	9.8	59.1	58.2	66.5	54.9	13.7	7	8.8	9.5	35.9	6.1	27.4	33.2
26	9.4	9.5	14.1	15.8	19.1	21.8	26.3	26.3	23.3	18.7	15	12	19	40.6	25.3	61.4	3.6	1.2	3.4	1	1.5	47.9	102.3	49
27	11.6	9.2	12.7	15.1	17.8	22.8	28.8	26.4	21.8	17.7	15.1	10.7	76.2	14.8	4.1	49.8	68.2	1.7	0.6	10.8	4.2	11.8	100	79.2
28	9.9	13.3	12.4	16	17.6	21.1	24.2	28.4	24	20.5	14.8	10.4	13.9	57.2	12.1	11.5	9.6	3.4	11.8	0	3	25.4	206.9	84.4
29	8.8	10.6	12	13.3	16.7	22.8	25	25.6	23	19.9	15	12.1	101.7	21.1	57.6	14.2	55.2	2.2	1.6	1.7	22.6	17.6	19.5	47.4
30	10	12.2	13.8	15.5	19.2	23.1	24.7	23.6	24.7	19.9	14.8	14.5	17.8	38.3	15	71	40.7	4.5	1	39.5	15.4	67.2	17.1	74.3
31	10.5	12.5	12.4	15.6	15	24.5	27.4	28.1	22.2	22.2	16.3	13.3	48.6	3.5	81.8	57.9	52.6	29.5	3.5	3.5	4.8	41	100.8	54.6
32	10.5	11.2	13.6	14.9	18.2	22.9	25	25.5	23.6	19.2	16.9	11.9	22.1	129.5	22.5	17.4	3.3	6.7	0	3.9	33.2	37.6	8.6	20.7
33	10.7	12.4	12.3	14.7	16.5	22.3	26.2	26.7	23.7	21.3	15.1	13.8	16.6	14.2	61	51.3	61.8	0.5	0	4.1	6.9	102.5	69.3	41.5
34	9.6	10.6	12.5	17.4	17	23.3	26.1	28.4	24.5	19.1	13.6	11.7	17.5	33.3	28.9	52.9	3.8	3.4	0.1	39.3	2.3	12.4	18.8	33
35	8.9	11	12	16	16.7	22.7	25.3	27.5	23.6	21	14.9	12.7	9.5	9.7	130.7	14.6	59.3	0.4	17	32	43.8	33.3	13.2	57.5
36	12.1	11.7	12.9	14.8	15.8	21.6	27.3	27.3	25.1	17.9	15.1	13.5	126.4	2.3	17.7	33.1	58.6	8.9	0.3	0.4	0.8	59.6	22.2	98.5
37	8.9	10.1	11.9	15	18.8	22.5	26.6	25.8	25.2	20.7	14.5	11.6	63.6	21.8	12.6	69	24.6	7.4	0.5	9.9	44.5	48.8	146.6	80.1
38	13.2	11.1	11.3	15	19.5	23.4	26.2	26.6	23.9	20.5	13.9	14.5	51.4	39.8	46.9	17.3	24.7	3.8	6.5	1.6	26.8	47	76	30.6
39	11.4	13.6	13	15	20	23.2	26.8	26.5	24	19.3	14.7	12.9	103.9	124.5	69.4	12.9	22.3	5.7	0	4.2	35.6	12.2	35.6	1.8
40	11.3	8.4	13.1	14.6	20.2	21.3	26.3	25.1	23.8	19.7	15.4	11	83.9	114.1	27.4	10.2	6.6	21.9	0.2	3	120.2	66.6	77.7	58.8
41	10.5	11.2	11.4	15.2	21.6	25.1	25.3	24.7	22.3	20.2	14.2	11.5	19.3	15.6	42.3	24.8	9.5	2.7	0	0.1	88	34.2	9.9	46.1
42	10	9.4	11.7	15	20.8	23.8	23.8	26.1	24.8	18.5	14.9	11.7	27	89.1	52.7	50	64.3	9.9	0.1	0	29.5	35.9	110.3	23.7
43	9.8	11.6	13.7	15.3	17.9	25.1	25.6	25.9	24.3	17.8	16.7	12.4	55.1	71.2	34.5	16	5.7	2.3	3.9	2.4	66.4	102.4	46.1	71.8
44	12	12.4	11.6	17	17.6	22.3	25	25.9	25.2	19.1	13.2	10.4	73.8	13.6	168.5	39.8	8.3	10.9	0.1	1.3	9.8	35.2	50.1	40
45	10.9	11.2	11.2	15.7	18.8	24.5	26.1	28.2	25.2	18.7	15.9	13.7	16.3	15	87.1	8.6	45.5	5.4	4.3	1.5	15.1	46.2	19.9	16.7
46	10.8	13.5	12.1	13.7	18	23.1	24.9	28.4	22.3	19.3	14.4	10.8	189.9	35.6	11.5	23.4	37.5	3.1	0.1	0	25.4	70.1	20.5	68.4
47	9.4	12.2	13.8	13.8	18.5	21.6	27.8	26.6	24.3	22.3	14.1	12.2	64.3	11.1	56.9	35.9	9.9	12	2	1.5	87.4	41.1	64.4	13.9
48	10.8	12.7	12.8	15.1	18.7	23.5	24.9	28.1	22.4	20.8	15.3	10.3	142.7	11.3	30.6	12.5	18.1	8.1	1.8	1.8	0	96.9	14.4	55.8
49	11.8	10.4	14.2	14.6	21.3	24.6	25.4	27	23.1	19.9	15	11.8	35.8	28.5	5.5	71.8	11.7	0.2	5.2	5.1	26.8	138.5	54.6	95.9
50	9.7	11.4	11	14.9	19.7	23.4	28	28.5	22.7	20.1	14.8	13	44.2	10.1	127.9	55.4	2.3	7.9	6.6	2.3	13.4	31.7	21	61.3
51	11.9	11.3	11.9	16.3	18.2	23	25.9	26.9	23.2	18.6	14.6	12.8	16.9	72.9	16.7	4.2	37.8	8	3.7	0.4	7.8	19.2	11.3	18.3
52	11.7	11.9	13.6	14.2	18.4	23.8	25.5	27.7	22.9	21.1	14.6	10.3	52.7	21.8	31.6	6	10.4	5	6.8	0	3.2	102.9	59	125.9
53	12.9	9.9	12.6	15.2	16.8	23.7	26.8	26.8	23.8	20.8	15.5	12	33.4	26.6	158.1	14.2	32.5	0.6	5.7	45.3	1.4	58.4	77	55.4
54	10.9	14.2	13.4	15.4	20.1	26.3	27.4	25.5	23.8	20.1	16.4	11	27.7	15.9	42	20	10.1	0.2	4	1.5	57.3	303.4	11.5	29
55	13.3	10.8	11.7	16.1	18.1	22.3	27.8	25.9	23.2	20	16.1	12.8	37.5	34.5	105.4	17.9	74.6	6.5	4.4	36.9	19.3	55.6	124.7	24.7
56	10.6	12.4	13.6	15.5	17.8	24.5	27.9	26	22.9	20.2	15.4	10.4	51.9	35.1	39.2	47.5	25.6	3.7	2	16.5	63.5	10.6	43.9	56.1
57	12.3	10.2	13.9	14.8	22.2	23.9	23.1	26.9	23.3	21.5	13	11.6	40.8	7.9	6.7	27	0	2.3	0	3.3	60.7	61.9	10.7	36.5
58	10.8	11.8	12.8	14.3	20.3	23.6	28.3	26.3	21.9	18.1	15.8	11.7	49.1	158.4	54.1	33.2	10.9	2.7	0.2	0	11.2	30.8	43.1	91.5
59	11	11.9	14.6	15	21.5	23	27.1	29.5	23.9	19.5	15.4	12.4	100.3	68.4	38	10.8	29.4	1.2	0	0	22.2	92.8	97.6	60.4
60	9.4	13.5	11.7	14.7	18.9	23.3	26.3	27.3	24.7	21.6	14.2	14	127.7	90.7	108.2	46.6	38.7	13.7	0.1	2.1	7.9	22.9	43.2	37.6
61	11.4	10.9	13.1	15.3	19.8	24.1	27.9	27.7	24.3	18.5	15.8	11.8	54.6	13.2	73.8	20.2	12.6	5.5	0.8	0.1	11.7	29.7	142.7	47.4
62	11.1	12	13.4	14.5	19	23.6	25.2	25.8	23.4	19.9	15.3	13.6	17.6	27	36.5	14.6	9.2	59	2.8	4.1	77.5	61.9	35.3	59.5
63	9.7	13.1	13.9	14.8	19.1	25.5	25.2	29.4	23.2	22.9	15.5	11.2	18.8	19.4	18.6	14.8	5.5	3.3	0.7	0.4	6.8	84.9	64.6	21.1
64	10	11.3	11.8	15.8	20.1	22.9	28.3	26.5	24.7	20.7	14.8	14.1	51.1	20.5	34.9	23.2	37.2	4	9.2	0.9	14.4	71.5	22.3	58.3
65	11.6	11.5	12	15.1	18.4	19.8	27.6	25.6	23.9	18.9	16.6	12.5	51.6	8.4	88.1	29.2	48.8	7.9	24.3	0	84.4	39.6	76.8	53.2
66	10.2	12.5	14.6	14.5	18	24	24.3	26.8	24.8	19.3	14.8	13.5	39.4	37.3	43.1	132	10.9	14.1	0	2.1	104.5	96.1	70.2	49.6
67	12.7	10.7	13	15.2	17.4	21.7	28.3	27.5	24.2	19.9	15	12.4	22.7	58.6	36.3	25	22.4	20.7	0.5	2.5	11.8	109.5	81.2	25.8
68	11.9	9.4	13.6	15.9	19.6	22.4	23	28	22.2	20.1	15.4	13	71.7	146.2	105	3.8	27.2	15.3	0.3	0.2	79.7	6.7	100.7	18.4
69	10.2	11.3	13.4	17.7	19.8	24.3	25.9	26.2	21.9	21.3	16	13	44.9	44	23.7	15.2	13.8	1.6	0.4	4	31.4	59.5	60.6	103.3
70	10.5	11.4	12.9	15.1	20.6	24.9	27.3	29.5	22.6	19.3	14.6	13.5	49.3	11.7	64.3	4.1	1.9	0.1	0.1	16.5	2.8	160.1	58.9	116.5
71	11.1	11.5	13.7	14	19.8	23.9	25.9	29	24.2	20.9	16.3	13.3	4	42.8	15.9	8.4	17.2	1.5	1.5	0.6	16.9	32.8	23.3	48.8
72	12.4	10.5	14.8	15.7	17.1	22.9	24.8	25	24.2	21	15.5	14.5	30.2	17.7	3.7	3.4	19.8	1	1.8	32.5	15.9	30.5	44.1	71.6
73	11.7	12.5	13.3	11.2	17.8	24.3	25.6	25	23.5	18.7	14.3	10.8	45.3	5.3	43.7	49.5	38.8	6.7	0.9	24.1	43.3	7.2	13.9	7.6
74	9.2	9.1	13.9	16.2	20.9	23.2	27.6	27.4	22.5	23.2	15.2	12.1	26.9	54.5	63.7	68	11.2	7.6	0.6	28.1	35.1	81.4	50.8	5
75	11.9	13.2	13.5	14.5	17.3	21.9	25.9	30.1	22.4	20.6	14	13.5	53.8	5.9	13.9	44	8.7	5.9	0.3	0	53.2	39.3	70.2	26.6
76	13.3	13.2	10.5	17	18.6	23.3	31.3	29.1	25	19.2	15.3	13	58.3	60.5	40.5	13	73.5	10.1	8.4	0	3.6	28.2	68.8	38.7
77	11	12.4	13.2	15.6	19.2	24	24.3	24.6	25	21	16	13.3	49.8	48.8	31.7	30.6	10.3	1	0	12.8	2.1	14.8	66.9	81.2
78	11.8	10.4	13.5	16.4	21	23.9	26.1	27.3	25.2	20.5	14.6	12.6	62.8	69.5	82.1	22.9	21.8	47.7	12.2	11	50.2	107.6	92.6	48.9
79	10.8	13.4	14.3	16.4	19.1	25.2	26.2	29.6	25.2	19.5	15.2	13.4	8	14	22.7	23.6	24.9	9.2	6.5	0.1	1.4	35	117.1	5.8
80	12.9	12.4	13.8	14.7	17.1	23.1	27.3	26.5	23.8	20.7	14.5	12.8	58.6	30.1	31.1	21.2	26.5	0.5	1.2	0.2	19.8	4.9	29.8	45
81	10.8	10.7	13.6	16.4	20.6	21.7	26.8	26.1	25.8	17.7	14.2	13.6	62.9	41.2	33.7	6.1	11.8	1.7	0.1	0	2.2	55.9	22.7	42.6
82	10.4	10.4	12.9	15.5	17.5	21.5	24.9	26.5	21.9	20.4	14.8	12.6	94.9	88	24.1	7.9	10.7	0.3	1.3	2.2	61.4	178.3	6.8	53.7
83	10.6	11.9	11.1	15.4	20	19.8	29.6	24.7	24.2	18.9	14.9	10.5	43.2	29.1	31.1	21.8	13.3	4.8	3.5	1.7	10.7	66.6	154.8	52.8
84	11.2	13	13.9	16.2	17.5	23.1	28.3	25.5	25.1	20.6	13.2	11.6	60.7	45.3	55	19.6	98.3	22.5	0	21	10.9	30.9	42.6	82.7
85	9.7	11.6	12.6	15.4	21.4	22	25.1	28.4	26	22	15.2	13.3	142.2	64.2	112.3	41	62.5	2.6	13.9	1.2	12.5	54.2	53	24.6
86	11.3	10.8	12	15.7	15.4	25	25.9	23.8	25.6	19.4	15.4	11.5	9.3	58.8	20.9	31.8	35.3	8.9	16.9	0.7	6.6	10.1	31	44.7
87	11	10.8	13.3	14.9	19.4	22.7	26.7	29	23.9	22.5	16.1	11.8	102.6	109	42.8	52.8	1.2	3.6	6	9.7	22.8	110.2	76.7	60.3
88	10.5	15.4	13.1	13.4	19.7	22.4	26.8	25.4	24.8	19.6	16.2	13.1	27.9	9.9	27.2	36.3	8.2	3.9	8.2	61.5	30.6	115.2	32.4	39.4
89	10	11.7	12.9	14.2	18.3	24	26.1	28.4	26.8	21.5	14.2	12.6	31.4	38.8	48.2	28	51.4	10.5	20.1	0.3	16.1	71.6	83.9	47.1
90	13.4	7.4	12.7	14.2	18	23.1	25.8	28.7	22.9	20.3	13.9	12.4	124	101	3.6	22.7	21.7	3.1	3	0	7.4	121.1	49.6	18.9
91	11.2	12.1	13.3	15.1	18.4	24.8	25.4	27.6	24.2	18.5	14.8	14	50	37.2	12.1	9.3	30.1	8.4	0.1	2.3	40.6	27.5	22.6	152.5
92	10.7	13.9	13.2	14	18.6	25.3	28.2	24.8	23.7	20.2	14.7	12.9	43.6	16.2	57.4	18.3	15	1.5	8.8	3.6	22.2	20.9	112.7	93.1
93	12.6	12.2	13.4	15.2	18.4	22.2	28.4	27.6	24.6	18.7	15.3	14.2	59.2	33.4	53.8	17.9	70.8	4.4	1.1	4.8	24.1	31.1	25.2	23.7
94	10.8	11.6	14.2	15.7	14.9	21.4	27	28.2	21.6	21.9	16	10.4	11	66.1	69.5	97.5	116.9	1.1	1.2	0.6	13.3	70.9	33.4	16.4
95	11.5	10.7	15.3	15.9	21.2	23	27.1	27.7	25	18.6	16.7	12.1	13	50.9	15.9	5.6	21	6.8	6.4	0.6	31.5	11.9	56.2	44.4
96	10.3	9.7	13.1	18.1	21.1	23.7	27.6	24.6	25.1	20.1	13.9	14.4	47.1	49.1	92.3	29.2	7.7	42.4	8.1	25.8	31.7	7	53.3	105.1
97	13.2	12.2	12.8	15.7	19.4	22.7	27.4	25.3	24.1	18.4	15.1	12.8	60.8	8.1	53.3	79.4	38.2	15.7	2.7	5	10.7	282.8	140.1	70.5
98	10.9	11.5	13.7	13.8	19.2	24.3	27	25.4	22	19.6	15.3	11.9	80.2	54.8	28.4	59.1	22	0.1	0	0.1	30.8	71.2	27.6	16.6
99	13.4	11.4	14	14.6	18.9	21.4	26.4	26.4	24.6	20.3	15.2	13.6	24.2	102.6	39.8	69.5	73.6	25.6	2.1	3.4	13.8	26.4	10	64.5
100	12.5	11.9	12.2	15	19.1	22.4	26.9	27.1	24.4	20.8	15.3	12.2	59.1	7.1	52.6	22.9	0.1	1.4	4.4	0.1	0.4	29.1	81.7	11
101	9.6	12.8	12	15.2	19.9	24.5	27.9	28.2	24.5	18.6	15.4	13.3	26.3	13.2	71.7	105.2	18.4	3	6.5	7.2	12.4	79.8	57.6	18.6
102	9.3	10.7	14.2	17.5	21.1	23	26.9	26.7	25	20.6	15.4	11.8	63	41.4	31.1	40.5	7.7	28.2	0.6	27.4	7.1	40.6	52.1	47.6
103	9.7	14.2	13.4	16	19.6	21.8	25.5	28.4	25.2	20.5	13.1	12.2	7	2.9	1.1	72.1	12.3	18	2.4	4.2	2.4	47.8	46	45.3
104	12.7	10.1	12	15	19.6	22.1	27.1	26.6	24.3	24.2	13.7	11.3	60.9	65.8	27.2	2.8	9.5	19.4	0.2	0	18	81.9	37.4	132.2
105	10	11.5	11.6	14.9	16.7	23	26.4	28.1	24.8	21.9	17	15.1	51	70	27.2	9	60.7	12	9.4	1.3	2.9	74.3	69	55.5
106	12.5	10.2	14.6	16.2	18.3	25	28.2	26.6	24.7	20.8	15.6	12.5	57.2	80.9	40.7	25.5	42.5	37.5	16.3	5.5	17.4	86.6	7	18.1
107	11.9	16	12.6	13.4	20.4	25.9	27.7	25.7	24.3	21.1	15.8	12.2	22.8	23.8	47.4	19.6	27.3	0.1	0.3	22.1	7.6	32.2	99.1	39.3
108	10.6	12.7	12.2	15.3	17.5	24.2	27.5	25.8	25	20.3	15.1	13.8	33.3	89.7	16.3	100.6	42.1	9.8	1.6	1.9	34	54.9	66.1	14.9
109	11	9.8	12.5	14.6	19.9	23.6	24.8	25.1	22.7	20.1	15.6	12.8	45.3	46.8	44.6	42.5	13.8	2.1	0	3	10.9	55.9	49.7	33.5
110	10.2	10.7	12.3	15.8	19	23.4	28.8	27	24.4	21.4	15.8	13.8	10.7	188.8	5.2	23.2	21.6	2	0	2.8	50	4.9	51.3	41.1
111	12.4	12.1	14.5	14.5	19.6	25.4	28	29	23.8	19.4	16	12.9	43.5	33.8	24.7	7.2	32.7	4.7	0.4	0.2	31.4	27.5	8.3	34.8
112	11.9	11.4	13.1	14.2	18.6	26.5	27	27.4	23.6	19.2	13.2	12.1	70.3	93.1	22.9	68.1	46.3	19.2	0.5	6.8	28.5	41.8	13.7	52.1
113	12.3	12.8	12.9	15	18	24.8	24.4	27.6	22.2	21.1	14.8	13.5	158.2	14.4	10.2	5.1	1.5	9.6	0.9	17.9	40.9	139.8	14.2	64.5
114	11.5	13.2	13.6	15.8	17.8	26.6	23.7	29.2	24.5	19.6	15.8	11.8	14.7	29.2	20.2	10.6	30.1	2.9	2.5	0	48.3	15.5	61.7	71
115	10.9	12.9	10.2	16	17.6	24.7	24.4	28.7	25.9	20.8	15	11.7	35.5	21	4	27.5	24.3	0.2	0	0.4	9.3	20.6	37.1	5
116	10.4	11.1	11.5	14.8	20.4	23.4	26.4	28.4	24.6	19.3	14.7	14.7	41.2	33.2	77.2	23.1	14.1	18.4	4.4	0	35.3	49.3	48.2	45
117	10.4	12	11.3	15.4	18.8	23.5	28.2	28.2	23.7	19.7	15.5	13	53.6	16	76.9	35.1	29	8.7	1.9	0	1.9	198.8	17.3	24.7
118	9.8	11.4	12.7	14.1	19.9	21.9	25.8	27.5	25.5	20.5	14.3	12.5	28.4	27.9	19.4	13	12.9	2.4	2.4	1.4	34	79	50.8	98.7
119	11.6	9.8	13.5	15.3	19.2	23.7	25.6	28.4	25.5	22.9	16.1	12.7	54.7	39.3	31.4	25.1	10.3	1.2	0.1	7.5	14.2	100.8	66.4	54.8
120	11.6	11	12.7	13.4	20.7	24.4	26.5	25.5	24.3	17.3	15.5	12.7	40.3	10	9.2	28.1	8.3	1	0	2.5	37.3	52.2	11.4	46.6
121	12.7	9.4	12.3	15.3	20.5	22.4	24.8	26.9	24.4	18.2	13.8	14.1	41	96.3	14.6	111.9	14.4	4.3	0	15	24.2	65.4	121.1	68.6
122	10.6	11.3	13	14.9	18.1	25.7	24.5	28.3	24.8	20.9	16.2	12.4	23.6	85.8	35.3	13.7	55.7	2.4	0	0.2	3.9	58.1	2.1	14.7
123	11.4	11.1	14.3	15.6	21.1	22.6	27.4	27.7	23.9	18.7	15.5	13	5.5	19	50.6	20.2	0.1	9.7	16.1	18.1	0	31.1	17.9	25.4
124	10.2	13.8	12.6	15.5	19.6	21.9	25	26.2	25.1	18.5	14.2	12.4	9.4	3	26.7	54.2	5.3	2.2	2.9	0.7	62.2	13.8	126.1	63.6
125	11.1	11.1	14.1	14.7	21	25.5	26.1	27.6	23.9	21.9	15.3	13.1	67.3	15.6	59	20.8	0.5	5.7	0	0	50.5	57	14.1	5.3
126	9.4	12	13.7	16.1	20.4	23.9	27.6	26.2	24.8	19.8	16.7	12.1	4.2	69.4	4.1	6.6	14.9	20	0.3	0.1	68.6	54.3	118.3	68.9
127	9.7	11.1	12	15.4	19.4	21.7	25.7	27.1	25	19.1	16.9	13.1	52.8	15.8	56.9	59.6	54.1	1.9	2.4	0	6	69.5	125.3	61.2
128	11.9	10	12.5	14.9	17.2	24	26.6	26	23.9	21.3	16.1	12.6	26	85	84.9	113.1	23	0.2	0.7	21.7	38.5	27.9	137.2	10.4
129	12.5	13.5	13.6	16.8	17.5	23.6	27.6	28.4	23.6	21.3	14.3	12.9	37.6	46	42.1	27.3	2.6	34.5	4.4	2.6	34.1	13	13.3	150.8
130	10.5	12.5	12.9	16.4	18.8	25.5	25.1	27.4	25	20.5	16.8	11.2	35.6	17.2	28.9	39.5	8.3	0.4	0	0.6	11.4	36	70.5	41
131	10.2	11.9	12.8	16.1	20.6	24	25.7	28	24.5	20.2	17.1	12.2	33.2	26.4	54.4	19.5	7.4	10.4	0.1	0	28.3	2.4	67	12.1
132	11.9	11	15.4	12.9	21.2	22.4	24	29.4	24.2	21.2	15.8	12.8	135.6	49.2	23	25.1	13.3	43.5	5	1.1	23.9	113.8	49.6	50
133	11.5	10.7	12.8	13.7	20.7	23.1	25.7	28	23.6	20.7	14.4	13	83.7	136.6	13.8	23.4	4.7	24.7	0.2	0.3	29.5	47.2	22.1	14.6
134	12	12.5	12.9	16	20.1	24.1	26.9	27.5	24	20.2	15.7	13.9	63.8	67.3	39.6	59.1	46.1	1.4	2.5	2.4	10.2	31.6	18.4	30.4
135	10.9	12.6	14.5	14.7	19.8	23.5	25.2	25.3	23.6	21.3	14.8	14.7	31.9	23.2	5.6	13.7	21.4	0.5	0.8	0	10.8	27	59.6	152
136	10.9	12.1	14.1	14.9	19	22.7	26.6	26.2	23.5	21	13.8	11.7	43.4	17.3	3.2	55.3	7.6	11.7	4.8	34.3	3.9	14.8	38.3	15.5
137	11.7	12	11.5	15.1	17	23.5	27	28.2	25.2	21.1	16.3	11.3	11.5	19.4	75.9	59.3	78	0.1	0	15.3	11.2	178	5.9	61.5
138	11.3	11	11.1	15.3	20.8	24.7	24.1	26.5	24.5	20	14.7	10.1	14.8	58.9	29.7	7.3	29.6	3.2	0	13.9	21.1	7.2	98.7	29.3
139	9.3	9.3	14.5	14.8	19.2	25.8	25.5	29.8	24.5	19.2	14.3	10.8	17.2	53.3	6.7	74.7	52	0.8	3.4	0.2	37.3	159.1	41.2	36.9
140	9.3	12	13.7	15.8	18.3	23.4	27.3	25.7	24.9	18.8	15.8	12.9	23.3	16.6	69.9	15.1	95.7	9	7.3	1.3	35.3	57	13.8	62.3
141	8.4	11.7	12.7	14.3	19.6	21.8	27.2	27.3	23.4	19.4	16.1	14.2	11.7	45.6	15.3	20.1	18.2	4.7	1.4	0	39.5	74	174.9	14.2
142	12.2	10.2	11.1	16.1	17.8	23.8	26.6	29.4	23.5	18.8	15.9	11.9	12.6	23.2	28.4	36.4	17	8.2	1	0.7	58.9	15.7	62.6	45.6
143	10.6	13.2	13	15.8	16.1	21.7	29.1	26.3	24.1	21.3	14.3	14.1	78	2.4	25.1	74.5	40	8.3	3.9	3.8	12.6	20.9	41.1	153.2
